;PC Software:StarLab Version 3.93 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:09/06/2026 at 14:30:23
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:10:00
;Log Settings:Sample:of period: 00:00:01
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A-P-V1 (s/n:619511)  VG2.54 (s/n:660405)

;Channel A:Details
;Name:3A-P-V1
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:>800
;Settings:Range:3.00mW

;Channel A:Statistics
;Min:3.067mW             
;Max:3.164mW             
;Average:3.116mW             
;Std.Dev.:20.03uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 09/06/2026 at 14:30:23
  Timestamp   	  Channel A  	
       184.032	  3.102e-03 	
       185.024	  3.103e-03 	
       186.048	  3.104e-03 	
       187.040	  3.105e-03 	
       188.032	  3.107e-03 	
       189.024	  3.107e-03 	
       190.048	  3.109e-03 	
       191.040	  3.113e-03 	
       192.032	  3.113e-03 	
       193.024	  3.114e-03 	
       194.048	  3.114e-03 	
       195.040	  3.115e-03 	
       196.032	  3.116e-03 	
       197.024	  3.116e-03 	
       198.048	  3.117e-03 	
       199.040	  3.117e-03 	
       200.032	  3.118e-03 	
       201.024	  3.119e-03 	
       202.016	  3.120e-03 	
       203.040	  3.121e-03 	
       204.032	  3.123e-03 	
       205.024	  3.123e-03 	
       206.016	  3.121e-03 	
       207.039	  3.119e-03 	
       208.032	  3.121e-03 	
       209.024	  3.127e-03 	
       210.016	  3.132e-03 	
       211.040	  3.133e-03 	
       212.032	  3.131e-03 	
       213.024	  3.127e-03 	
       214.016	  3.126e-03 	
       215.040	  3.127e-03 	
       216.032	  3.128e-03 	
       217.024	  3.134e-03 	
       218.016	  3.142e-03 	
       219.041	  3.144e-03 	
       220.032	  3.143e-03 	
       221.024	  3.144e-03 	
       222.016	  3.140e-03 	
       223.040	  3.133e-03 	
       224.032	  3.130e-03 	
       225.024	  3.129e-03 	
       226.016	  3.129e-03 	
       227.040	  3.129e-03 	
       228.032	  3.128e-03 	
       229.024	  3.129e-03 	
       230.016	  3.127e-03 	
       231.040	  3.127e-03 	
       232.032	  3.125e-03 	
       233.025	  3.129e-03 	
       234.016	  3.134e-03 	
       235.040	  3.134e-03 	
       236.032	  3.135e-03 	
       237.024	  3.137e-03 	
       238.016	  3.135e-03 	
       239.040	  3.133e-03 	
       240.032	  3.132e-03 	
       241.024	  3.130e-03 	
       242.016	  3.128e-03 	
       243.008	  3.125e-03 	
       244.032	  3.124e-03 	
       245.024	  3.122e-03 	
       246.016	  3.120e-03 	
       247.008	  3.119e-03 	
       248.032	  3.116e-03 	
       249.025	  3.112e-03 	
       250.016	  3.110e-03 	
       251.008	  3.110e-03 	
       252.032	  3.112e-03 	
       253.024	  3.114e-03 	
       254.016	  3.112e-03 	
       255.008	  3.111e-03 	
       256.032	  3.111e-03 	
       257.024	  3.106e-03 	
       258.016	  3.100e-03 	
       259.008	  3.095e-03 	
       260.032	  3.094e-03 	
       261.023	  3.093e-03 	
       262.016	  3.092e-03 	
       263.008	  3.093e-03 	
       264.032	  3.094e-03 	
       265.024	  3.095e-03 	
       266.016	  3.098e-03 	
       267.008	  3.097e-03 	
       268.032	  3.095e-03 	
       269.024	  3.101e-03 	
       270.015	  3.106e-03 	
       271.008	  3.107e-03 	
       272.031	  3.105e-03 	
       273.024	  3.105e-03 	
       274.016	  3.105e-03 	
       275.008	  3.106e-03 	
       276.032	  3.110e-03 	
       277.023	  3.113e-03 	
       278.016	  3.114e-03 	
       279.008	  3.115e-03 	
       280.000	  3.115e-03 	
       281.024	  3.116e-03 	
       282.016	  3.117e-03 	
       283.008	  3.118e-03 	
       284.000	  3.119e-03 	
       285.024	  3.122e-03 	
       286.016	  3.125e-03 	
       287.008	  3.127e-03 	
       288.000	  3.132e-03 	
       289.024	  3.134e-03 	
       290.016	  3.136e-03 	
       291.008	  3.137e-03 	
       292.000	  3.138e-03 	
       293.024	  3.135e-03 	
       294.016	  3.134e-03 	
       295.008	  3.133e-03 	
       296.000	  3.134e-03 	
       297.024	  3.134e-03 	
       298.016	  3.135e-03 	
       299.008	  3.136e-03 	
       300.000	  3.137e-03 	
       301.024	  3.138e-03 	
       302.016	  3.138e-03 	
       303.008	  3.139e-03 	
       304.000	  3.140e-03 	
       305.024	  3.140e-03 	
       306.016	  3.140e-03 	
       307.008	  3.141e-03 	
       308.000	  3.140e-03 	
       309.028	  3.141e-03 	
       310.016	  3.141e-03 	
       311.007	  3.138e-03 	
       312.064	  3.135e-03 	
       313.023	  3.136e-03 	
       314.016	  3.137e-03 	
       315.008	  3.139e-03 	
       316.000	  3.139e-03 	
       317.024	  3.140e-03 	
       318.016	  3.146e-03 	
       319.008	  3.149e-03 	
       320.000	  3.149e-03 	
       321.088	  3.152e-03 	
       322.016	  3.154e-03 	
       323.007	  3.150e-03 	
       324.000	  3.148e-03 	
       325.088	  3.147e-03 	
       326.016	  3.146e-03 	
       327.007	  3.147e-03 	
       328.000	  3.146e-03 	
       329.088	  3.148e-03 	
       330.016	  3.150e-03 	
       331.008	  3.149e-03 	
       332.000	  3.145e-03 	
       333.088	  3.136e-03 	
       334.016	  3.133e-03 	
       335.008	  3.134e-03 	
       336.000	  3.135e-03 	
       337.056	  3.135e-03 	
       338.016	  3.134e-03 	
       339.008	  3.132e-03 	
       340.000	  3.131e-03 	
       341.056	  3.129e-03 	
       342.016	  3.131e-03 	
       343.008	  3.130e-03 	
       344.000	  3.130e-03 	
       345.056	  3.132e-03 	
       346.016	  3.134e-03 	
       347.008	  3.132e-03 	
       348.000	  3.131e-03 	
       349.056	  3.124e-03 	
       350.016	  3.122e-03 	
       351.008	  3.123e-03 	
       352.000	  3.123e-03 	
       353.056	  3.123e-03 	
       354.016	  3.124e-03 	
       355.008	  3.123e-03 	
       356.000	  3.123e-03 	
       357.056	  3.125e-03 	
       358.016	  3.126e-03 	
       359.007	  3.126e-03 	
       360.000	  3.124e-03 	
       361.056	  3.123e-03 	
       362.080	  3.123e-03 	
       363.008	  3.120e-03 	
       364.000	  3.111e-03 	
       365.056	  3.100e-03 	
       366.080	  3.093e-03 	
       367.007	  3.087e-03 	
       368.000	  3.082e-03 	
       369.056	  3.080e-03 	
       370.079	  3.079e-03 	
       371.008	  3.079e-03 	
       372.000	  3.079e-03 	
       373.056	  3.077e-03 	
       374.048	  3.078e-03 	
       375.008	  3.077e-03 	
       376.063	  3.078e-03 	
       377.056	  3.079e-03 	
       378.048	  3.078e-03 	
       379.008	  3.078e-03 	
       380.000	  3.078e-03 	
       381.056	  3.079e-03 	
       382.048	  3.084e-03 	
       383.008	  3.090e-03 	
       384.000	  3.099e-03 	
       385.056	  3.106e-03 	
       386.048	  3.115e-03 	
       387.008	  3.124e-03 	
       388.000	  3.129e-03 	
       389.056	  3.135e-03 	
       390.047	  3.135e-03 	
       391.008	  3.129e-03 	
       392.000	  3.119e-03 	
       393.056	  3.113e-03 	
       394.048	  3.109e-03 	
       395.009	  3.109e-03 	
       396.064	  3.109e-03 	
       397.056	  3.106e-03 	
       398.048	  3.106e-03 	
       399.007	  3.109e-03 	
       400.064	  3.115e-03 	
       401.056	  3.118e-03 	
       402.048	  3.119e-03 	
       403.072	  3.118e-03 	
       404.000	  3.116e-03 	
       405.056	  3.115e-03 	
       406.048	  3.117e-03 	
       407.072	  3.113e-03 	
       408.000	  3.113e-03 	
       409.056	  3.116e-03 	
       410.048	  3.114e-03 	
       411.072	  3.110e-03 	
       412.000	  3.107e-03 	
       413.056	  3.107e-03 	
       414.048	  3.107e-03 	
       415.040	  3.096e-03 	
       416.064	  3.092e-03 	
       417.056	  3.092e-03 	
       418.047	  3.090e-03 	
       419.040	  3.094e-03 	
       420.000	  3.100e-03 	
       421.055	  3.100e-03 	
       422.048	  3.097e-03 	
       423.040	  3.093e-03 	
       424.000	  3.087e-03 	
       425.056	  3.079e-03 	
       426.048	  3.073e-03 	
       427.040	  3.070e-03 	
       428.064	  3.069e-03 	
       429.056	  3.067e-03 	
       430.048	  3.067e-03 	
       431.040	  3.068e-03 	
       432.000	  3.069e-03 	
       433.056	  3.069e-03 	
       434.048	  3.070e-03 	
       435.040	  3.072e-03 	
       436.000	  3.077e-03 	
       437.056	  3.086e-03 	
       438.048	  3.094e-03 	
       439.040	  3.099e-03 	
       440.000	  3.102e-03 	
       441.056	  3.101e-03 	
       442.047	  3.102e-03 	
       443.040	  3.107e-03 	
       444.064	  3.110e-03 	
       445.056	  3.111e-03 	
       446.048	  3.108e-03 	
       447.040	  3.108e-03 	
       448.064	  3.109e-03 	
       449.055	  3.109e-03 	
       450.048	  3.110e-03 	
       451.039	  3.108e-03 	
       452.064	  3.107e-03 	
       453.055	  3.107e-03 	
       454.048	  3.105e-03 	
       455.040	  3.099e-03 	
       456.032	  3.092e-03 	
       457.057	  3.087e-03 	
       458.047	  3.084e-03 	
       459.040	  3.084e-03 	
       460.032	  3.084e-03 	
       461.056	  3.084e-03 	
       462.048	  3.085e-03 	
       463.039	  3.087e-03 	
       464.031	  3.087e-03 	
       465.056	  3.088e-03 	
       466.048	  3.090e-03 	
       467.040	  3.091e-03 	
       468.031	  3.092e-03 	
       469.056	  3.092e-03 	
       470.048	  3.093e-03 	
       471.040	  3.094e-03 	
       472.032	  3.095e-03 	
       473.056	  3.096e-03 	
       474.048	  3.097e-03 	
       475.040	  3.098e-03 	
       476.031	  3.098e-03 	
       477.056	  3.099e-03 	
       478.048	  3.100e-03 	
       479.040	  3.100e-03 	
       480.032	  3.100e-03 	
       481.055	  3.103e-03 	
       482.048	  3.119e-03 	
       483.039	  3.137e-03 	
       484.032	  3.147e-03 	
       485.056	  3.159e-03 	
       486.048	  3.164e-03 	
       487.040	  3.163e-03 	
       488.032	  3.158e-03 	
       489.056	  3.158e-03 	
       490.048	  3.156e-03 	
       491.039	  3.152e-03 	
       492.032	  3.151e-03 	
       493.056	  3.150e-03 	
       494.047	  3.153e-03 	
       495.040	  3.154e-03 	
       496.032	  3.153e-03 	
       497.024	  3.151e-03 	
       498.048	  3.150e-03 	
       499.040	  3.149e-03 	
       500.032	  3.148e-03 	
       501.023	  3.147e-03 	
       502.048	  3.149e-03 	
       503.039	  3.153e-03 	
       504.032	  3.152e-03 	
       505.024	  3.150e-03 	
       506.048	  3.148e-03 	
       507.040	  3.148e-03 	
       508.032	  3.148e-03 	
       509.024	  3.138e-03 	
       510.048	  3.138e-03 	
       511.039	  3.140e-03 	
       512.031	  3.141e-03 	
       513.023	  3.143e-03 	
       514.048	  3.136e-03 	
       515.039	  3.130e-03 	
       516.032	  3.130e-03 	
       517.024	  3.129e-03 	
       518.048	  3.138e-03 	
       519.040	  3.140e-03 	
       520.032	  3.133e-03 	
       521.023	  3.131e-03 	
       522.048	  3.130e-03 	
       523.040	  3.128e-03 	
