;PC Software:StarLab Version 3.93 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:05/05/2026 at 16:42:07
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:10:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A-P-V1 (s/n:619511)  VG2.54 (s/n:798746)

;Channel A:Details
;Name:3A-P-V1
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:>800
;Settings:Range:3.00mW

;Channel A:Statistics
;Min:2.533mW             
;Max:2.666mW             
;Average:2.614mW             
;Std.Dev.:29.85uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 05/05/2026 at 16:42:08
  Timestamp   	  Channel A  	
        12.353	  2.543e-03 	
        12.417	  2.544e-03 	
        12.481	  2.544e-03 	
        12.544	  2.545e-03 	
        12.608	  2.546e-03 	
        12.672	  2.546e-03 	
        12.737	  2.547e-03 	
        12.801	  2.547e-03 	
        12.865	  2.547e-03 	
        12.929	  2.547e-03 	
        12.992	  2.547e-03 	
        13.088	  2.547e-03 	
        13.153	  2.547e-03 	
        13.216	  2.547e-03 	
        13.280	  2.547e-03 	
        13.344	  2.547e-03 	
        13.408	  2.546e-03 	
        13.472	  2.546e-03 	
        13.537	  2.546e-03 	
        13.600	  2.546e-03 	
        13.665	  2.546e-03 	
        13.729	  2.545e-03 	
        13.792	  2.545e-03 	
        13.889	  2.545e-03 	
        13.952	  2.545e-03 	
        14.016	  2.545e-03 	
        14.080	  2.545e-03 	
        14.144	  2.546e-03 	
        14.209	  2.546e-03 	
        14.273	  2.546e-03 	
        14.337	  2.547e-03 	
        14.401	  2.547e-03 	
        14.465	  2.548e-03 	
        14.528	  2.548e-03 	
        14.593	  2.549e-03 	
        14.689	  2.549e-03 	
        14.752	  2.550e-03 	
        14.817	  2.550e-03 	
        14.880	  2.551e-03 	
        14.945	  2.551e-03 	
        15.008	  2.551e-03 	
        15.072	  2.551e-03 	
        15.137	  2.551e-03 	
        15.201	  2.550e-03 	
        15.264	  2.550e-03 	
        15.328	  2.549e-03 	
        15.392	  2.548e-03 	
        15.489	  2.548e-03 	
        15.553	  2.547e-03 	
        15.617	  2.546e-03 	
        15.681	  2.545e-03 	
        15.744	  2.544e-03 	
        15.808	  2.544e-03 	
        15.872	  2.543e-03 	
        15.937	  2.543e-03 	
        16.001	  2.542e-03 	
        16.064	  2.542e-03 	
        16.128	  2.542e-03 	
        16.192	  2.542e-03 	
        16.288	  2.542e-03 	
        16.352	  2.543e-03 	
        16.417	  2.543e-03 	
        16.481	  2.544e-03 	
        16.544	  2.544e-03 	
        16.608	  2.545e-03 	
        16.672	  2.545e-03 	
        16.737	  2.546e-03 	
        16.801	  2.547e-03 	
        16.865	  2.547e-03 	
        16.928	  2.548e-03 	
        16.992	  2.548e-03 	
        17.088	  2.549e-03 	
        17.152	  2.549e-03 	
        17.216	  2.550e-03 	
        17.281	  2.550e-03 	
        17.345	  2.550e-03 	
        17.409	  2.550e-03 	
        17.473	  2.550e-03 	
        17.536	  2.550e-03 	
        17.600	  2.550e-03 	
        17.664	  2.550e-03 	
        17.729	  2.550e-03 	
        17.792	  2.549e-03 	
        17.888	  2.549e-03 	
        17.953	  2.549e-03 	
        18.016	  2.549e-03 	
        18.081	  2.548e-03 	
        18.144	  2.548e-03 	
        18.208	  2.548e-03 	
        18.272	  2.548e-03 	
        18.337	  2.548e-03 	
        18.400	  2.548e-03 	
        18.464	  2.548e-03 	
        18.528	  2.548e-03 	
        18.592	  2.548e-03 	
        18.657	  2.548e-03 	
        18.753	  2.549e-03 	
        18.817	  2.549e-03 	
        18.880	  2.549e-03 	
        18.944	  2.550e-03 	
        19.008	  2.550e-03 	
        19.072	  2.551e-03 	
        19.136	  2.552e-03 	
        19.200	  2.552e-03 	
        19.264	  2.553e-03 	
        19.328	  2.553e-03 	
        19.392	  2.554e-03 	
        19.457	  2.554e-03 	
        19.553	  2.554e-03 	
        19.617	  2.553e-03 	
        19.680	  2.553e-03 	
        19.744	  2.553e-03 	
        19.808	  2.552e-03 	
        19.872	  2.552e-03 	
        19.937	  2.551e-03 	
        20.000	  2.550e-03 	
        20.064	  2.549e-03 	
        20.128	  2.548e-03 	
        20.192	  2.548e-03 	
        20.257	  2.547e-03 	
        20.352	  2.546e-03 	
        20.416	  2.545e-03 	
        20.481	  2.545e-03 	
        20.545	  2.544e-03 	
        20.608	  2.544e-03 	
        20.672	  2.544e-03 	
        20.736	  2.544e-03 	
        20.800	  2.544e-03 	
        20.864	  2.544e-03 	
        20.928	  2.545e-03 	
        20.992	  2.545e-03 	
        21.056	  2.546e-03 	
        21.152	  2.547e-03 	
        21.217	  2.548e-03 	
        21.280	  2.548e-03 	
        21.344	  2.549e-03 	
        21.408	  2.550e-03 	
        21.473	  2.551e-03 	
        21.536	  2.551e-03 	
        21.600	  2.552e-03 	
        21.664	  2.553e-03 	
        21.729	  2.553e-03 	
        21.792	  2.553e-03 	
        21.856	  2.554e-03 	
        21.953	  2.554e-03 	
        22.016	  2.554e-03 	
        22.080	  2.554e-03 	
        22.144	  2.554e-03 	
        22.208	  2.553e-03 	
        22.272	  2.553e-03 	
        22.337	  2.553e-03 	
        22.400	  2.553e-03 	
        22.464	  2.552e-03 	
        22.528	  2.552e-03 	
        22.592	  2.552e-03 	
        22.656	  2.551e-03 	
        22.753	  2.551e-03 	
        22.816	  2.551e-03 	
        22.880	  2.551e-03 	
        22.944	  2.551e-03 	
        23.008	  2.551e-03 	
        23.072	  2.551e-03 	
        23.136	  2.551e-03 	
        23.200	  2.551e-03 	
        23.264	  2.552e-03 	
        23.328	  2.552e-03 	
        23.392	  2.552e-03 	
        23.456	  2.553e-03 	
        23.552	  2.553e-03 	
        23.617	  2.554e-03 	
        23.680	  2.554e-03 	
        23.744	  2.555e-03 	
        23.808	  2.555e-03 	
        23.872	  2.556e-03 	
        23.937	  2.556e-03 	
        24.001	  2.556e-03 	
        24.064	  2.557e-03 	
        24.129	  2.557e-03 	
        24.192	  2.556e-03 	
        24.257	  2.556e-03 	
        24.353	  2.556e-03 	
        24.416	  2.555e-03 	
        24.480	  2.555e-03 	
        24.544	  2.554e-03 	
        24.609	  2.553e-03 	
        24.672	  2.553e-03 	
        24.737	  2.552e-03 	
        24.800	  2.551e-03 	
        24.865	  2.550e-03 	
        24.929	  2.550e-03 	
        24.993	  2.549e-03 	
        25.056	  2.549e-03 	
        25.152	  2.548e-03 	
        25.217	  2.548e-03 	
        25.280	  2.548e-03 	
        25.344	  2.548e-03 	
        25.408	  2.548e-03 	
        25.473	  2.548e-03 	
        25.537	  2.549e-03 	
        25.601	  2.549e-03 	
        25.664	  2.550e-03 	
        25.729	  2.550e-03 	
        25.792	  2.551e-03 	
        25.856	  2.552e-03 	
        25.952	  2.552e-03 	
        26.016	  2.553e-03 	
        26.081	  2.554e-03 	
        26.144	  2.554e-03 	
        26.208	  2.555e-03 	
        26.272	  2.556e-03 	
        26.336	  2.556e-03 	
        26.400	  2.557e-03 	
        26.464	  2.557e-03 	
        26.528	  2.557e-03 	
        26.592	  2.558e-03 	
        26.656	  2.558e-03 	
        26.753	  2.558e-03 	
        26.817	  2.557e-03 	
        26.881	  2.557e-03 	
        26.944	  2.557e-03 	
        27.009	  2.557e-03 	
        27.072	  2.556e-03 	
        27.137	  2.556e-03 	
        27.201	  2.556e-03 	
        27.264	  2.556e-03 	
        27.328	  2.555e-03 	
        27.392	  2.555e-03 	
        27.456	  2.555e-03 	
        27.552	  2.555e-03 	
        27.617	  2.555e-03 	
        27.680	  2.555e-03 	
        27.744	  2.555e-03 	
        27.808	  2.555e-03 	
        27.872	  2.555e-03 	
        27.937	  2.556e-03 	
        28.000	  2.556e-03 	
        28.064	  2.556e-03 	
        28.128	  2.557e-03 	
        28.193	  2.557e-03 	
        28.256	  2.558e-03 	
        28.352	  2.558e-03 	
        28.417	  2.559e-03 	
        28.480	  2.560e-03 	
        28.544	  2.560e-03 	
        28.608	  2.560e-03 	
        28.672	  2.561e-03 	
        28.736	  2.561e-03 	
        28.800	  2.561e-03 	
        28.864	  2.561e-03 	
        28.928	  2.561e-03 	
        28.992	  2.561e-03 	
        29.056	  2.560e-03 	
        29.152	  2.560e-03 	
        29.216	  2.559e-03 	
        29.280	  2.558e-03 	
        29.345	  2.557e-03 	
        29.409	  2.556e-03 	
        29.472	  2.556e-03 	
        29.537	  2.555e-03 	
        29.600	  2.554e-03 	
        29.665	  2.554e-03 	
        29.729	  2.553e-03 	
        29.792	  2.553e-03 	
        29.856	  2.552e-03 	
        29.952	  2.552e-03 	
        30.017	  2.552e-03 	
        30.080	  2.552e-03 	
        30.144	  2.552e-03 	
        30.208	  2.552e-03 	
        30.272	  2.552e-03 	
        30.336	  2.553e-03 	
        30.401	  2.553e-03 	
        30.465	  2.554e-03 	
        30.528	  2.554e-03 	
        30.592	  2.555e-03 	
        30.656	  2.556e-03 	
        30.753	  2.556e-03 	
        30.817	  2.557e-03 	
        30.881	  2.558e-03 	
        30.944	  2.558e-03 	
        31.008	  2.559e-03 	
        31.072	  2.560e-03 	
        31.137	  2.560e-03 	
        31.200	  2.560e-03 	
        31.264	  2.561e-03 	
        31.328	  2.561e-03 	
        31.392	  2.561e-03 	
        31.456	  2.561e-03 	
        31.553	  2.561e-03 	
        31.617	  2.561e-03 	
        31.680	  2.561e-03 	
        31.744	  2.560e-03 	
        31.809	  2.560e-03 	
        31.872	  2.560e-03 	
        31.937	  2.560e-03 	
        32.000	  2.559e-03 	
        32.064	  2.559e-03 	
        32.128	  2.559e-03 	
        32.192	  2.559e-03 	
        32.257	  2.559e-03 	
        32.353	  2.558e-03 	
        32.416	  2.558e-03 	
        32.481	  2.559e-03 	
        32.544	  2.559e-03 	
        32.608	  2.559e-03 	
        32.672	  2.559e-03 	
        32.736	  2.560e-03 	
        32.800	  2.560e-03 	
        32.865	  2.560e-03 	
        32.928	  2.561e-03 	
        32.992	  2.561e-03 	
        33.056	  2.562e-03 	
        33.120	  2.562e-03 	
        33.217	  2.563e-03 	
        33.280	  2.563e-03 	
        33.345	  2.564e-03 	
        33.408	  2.564e-03 	
        33.472	  2.565e-03 	
        33.536	  2.565e-03 	
        33.601	  2.565e-03 	
        33.664	  2.564e-03 	
        33.728	  2.564e-03 	
        33.792	  2.564e-03 	
        33.856	  2.563e-03 	
        33.920	  2.562e-03 	
        34.016	  2.561e-03 	
        34.080	  2.560e-03 	
        34.144	  2.559e-03 	
        34.208	  2.558e-03 	
        34.272	  2.557e-03 	
        34.336	  2.556e-03 	
        34.400	  2.555e-03 	
        34.464	  2.554e-03 	
        34.528	  2.554e-03 	
        34.592	  2.553e-03 	
        34.656	  2.553e-03 	
        34.720	  2.553e-03 	
        34.817	  2.553e-03 	
        34.881	  2.553e-03 	
        34.944	  2.553e-03 	
        35.009	  2.554e-03 	
        35.072	  2.554e-03 	
        35.136	  2.555e-03 	
        35.200	  2.556e-03 	
        35.264	  2.557e-03 	
        35.329	  2.558e-03 	
        35.392	  2.558e-03 	
        35.457	  2.559e-03 	
        35.520	  2.560e-03 	
        35.617	  2.561e-03 	
        35.681	  2.561e-03 	
        35.744	  2.562e-03 	
        35.808	  2.563e-03 	
        35.873	  2.563e-03 	
        35.937	  2.563e-03 	
        36.001	  2.564e-03 	
        36.064	  2.564e-03 	
        36.129	  2.564e-03 	
        36.192	  2.564e-03 	
        36.256	  2.563e-03 	
        36.320	  2.563e-03 	
        36.416	  2.563e-03 	
        36.480	  2.563e-03 	
        36.544	  2.562e-03 	
        36.608	  2.562e-03 	
        36.672	  2.562e-03 	
        36.736	  2.561e-03 	
        36.800	  2.561e-03 	
        36.865	  2.561e-03 	
        36.928	  2.560e-03 	
        36.992	  2.560e-03 	
        37.056	  2.560e-03 	
        37.120	  2.560e-03 	
        37.217	  2.560e-03 	
        37.280	  2.560e-03 	
        37.344	  2.561e-03 	
        37.408	  2.561e-03 	
        37.472	  2.561e-03 	
        37.536	  2.562e-03 	
        37.601	  2.562e-03 	
        37.664	  2.563e-03 	
        37.729	  2.563e-03 	
        37.792	  2.564e-03 	
        37.857	  2.564e-03 	
        37.921	  2.565e-03 	
        38.017	  2.566e-03 	
        38.080	  2.566e-03 	
        38.144	  2.566e-03 	
        38.208	  2.567e-03 	
        38.272	  2.567e-03 	
        38.336	  2.567e-03 	
        38.400	  2.567e-03 	
        38.464	  2.567e-03 	
        38.529	  2.566e-03 	
        38.592	  2.566e-03 	
        38.656	  2.565e-03 	
        38.721	  2.565e-03 	
        38.816	  2.564e-03 	
