;PC Software:StarLab Version 3.93 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:09/06/2026 at 12:04:19
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:10:00
;Log Settings:Sample:of period: 00:00:01
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A-P-V1 (s/n:619511)  VG2.54 (s/n:660405)

;Channel A:Details
;Name:3A-P-V1
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Laser:>800
;Settings:Range:3.00mW

;Channel A:Statistics
;Min:1.253mW             
;Max:1.391mW             
;Average:1.313mW             
;Std.Dev.:24.75uW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 09/06/2026 at 12:04:19
  Timestamp   	  Channel A  	
       184.000	  1.317e-03 	
       185.056	  1.317e-03 	
       186.080	  1.318e-03 	
       187.007	  1.319e-03 	
       188.000	  1.313e-03 	
       189.056	  1.305e-03 	
       190.048	  1.307e-03 	
       191.007	  1.312e-03 	
       192.000	  1.318e-03 	
       193.056	  1.321e-03 	
       194.048	  1.323e-03 	
       195.008	  1.327e-03 	
       196.000	  1.329e-03 	
       197.056	  1.332e-03 	
       198.048	  1.335e-03 	
       199.007	  1.337e-03 	
       200.000	  1.339e-03 	
       201.056	  1.340e-03 	
       202.048	  1.337e-03 	
       203.008	  1.336e-03 	
       204.000	  1.337e-03 	
       205.056	  1.342e-03 	
       206.048	  1.344e-03 	
       207.008	  1.349e-03 	
       208.000	  1.360e-03 	
       209.055	  1.366e-03 	
       210.048	  1.366e-03 	
       211.007	  1.367e-03 	
       212.000	  1.365e-03 	
       213.056	  1.363e-03 	
       214.048	  1.367e-03 	
       215.072	  1.369e-03 	
       216.000	  1.369e-03 	
       217.056	  1.367e-03 	
       218.048	  1.365e-03 	
       219.072	  1.355e-03 	
       220.000	  1.347e-03 	
       221.056	  1.354e-03 	
       222.048	  1.358e-03 	
       223.072	  1.355e-03 	
       224.000	  1.348e-03 	
       225.056	  1.345e-03 	
       226.048	  1.345e-03 	
       227.072	  1.345e-03 	
       228.000	  1.344e-03 	
       229.056	  1.340e-03 	
       230.048	  1.336e-03 	
       231.040	  1.335e-03 	
       232.000	  1.333e-03 	
       233.055	  1.330e-03 	
       234.047	  1.329e-03 	
       235.040	  1.330e-03 	
       236.000	  1.330e-03 	
       237.056	  1.328e-03 	
       238.048	  1.328e-03 	
       239.040	  1.327e-03 	
       240.000	  1.324e-03 	
       241.056	  1.322e-03 	
       242.048	  1.319e-03 	
       243.040	  1.318e-03 	
       244.000	  1.317e-03 	
       245.056	  1.315e-03 	
       246.048	  1.309e-03 	
       247.040	  1.301e-03 	
       248.000	  1.297e-03 	
       249.056	  1.296e-03 	
       250.048	  1.300e-03 	
       251.040	  1.303e-03 	
       252.000	  1.301e-03 	
       253.056	  1.302e-03 	
       254.048	  1.306e-03 	
       255.040	  1.312e-03 	
       256.064	  1.314e-03 	
       257.056	  1.315e-03 	
       258.047	  1.315e-03 	
       259.039	  1.314e-03 	
       260.064	  1.313e-03 	
       261.056	  1.311e-03 	
       262.047	  1.310e-03 	
       263.040	  1.310e-03 	
       264.064	  1.310e-03 	
       265.056	  1.311e-03 	
       266.048	  1.306e-03 	
       267.040	  1.299e-03 	
       268.032	  1.293e-03 	
       269.056	  1.290e-03 	
       270.048	  1.289e-03 	
       271.040	  1.289e-03 	
       272.032	  1.289e-03 	
       273.056	  1.289e-03 	
       274.048	  1.290e-03 	
       275.040	  1.293e-03 	
       276.032	  1.293e-03 	
       277.056	  1.293e-03 	
       278.047	  1.292e-03 	
       279.040	  1.292e-03 	
       280.032	  1.290e-03 	
       281.056	  1.290e-03 	
       282.048	  1.297e-03 	
       283.040	  1.309e-03 	
       284.032	  1.314e-03 	
       285.056	  1.311e-03 	
       286.048	  1.304e-03 	
       287.040	  1.303e-03 	
       288.031	  1.305e-03 	
       289.056	  1.307e-03 	
       290.048	  1.307e-03 	
       291.040	  1.306e-03 	
       292.032	  1.307e-03 	
       293.055	  1.306e-03 	
       294.048	  1.306e-03 	
       295.040	  1.306e-03 	
       296.032	  1.306e-03 	
       297.055	  1.306e-03 	
       298.048	  1.305e-03 	
       299.040	  1.302e-03 	
       300.032	  1.299e-03 	
       301.056	  1.299e-03 	
       302.048	  1.304e-03 	
       303.040	  1.310e-03 	
       304.032	  1.310e-03 	
       305.056	  1.307e-03 	
       306.047	  1.306e-03 	
       307.040	  1.304e-03 	
       308.032	  1.305e-03 	
       309.024	  1.306e-03 	
       310.048	  1.306e-03 	
       311.040	  1.307e-03 	
       312.032	  1.307e-03 	
       313.024	  1.308e-03 	
       314.048	  1.307e-03 	
       315.040	  1.307e-03 	
       316.032	  1.307e-03 	
       317.024	  1.306e-03 	
       318.048	  1.306e-03 	
       319.039	  1.307e-03 	
       320.032	  1.307e-03 	
       321.024	  1.307e-03 	
       322.048	  1.307e-03 	
       323.040	  1.306e-03 	
       324.032	  1.305e-03 	
       325.024	  1.307e-03 	
       326.048	  1.306e-03 	
       327.040	  1.306e-03 	
       328.032	  1.306e-03 	
       329.024	  1.306e-03 	
       330.048	  1.307e-03 	
       331.040	  1.307e-03 	
       332.032	  1.308e-03 	
       333.024	  1.307e-03 	
       334.048	  1.308e-03 	
       335.040	  1.314e-03 	
       336.032	  1.323e-03 	
       337.023	  1.329e-03 	
       338.048	  1.332e-03 	
       339.040	  1.336e-03 	
       340.032	  1.338e-03 	
       341.024	  1.339e-03 	
       342.048	  1.343e-03 	
       343.040	  1.345e-03 	
       344.031	  1.343e-03 	
       345.023	  1.339e-03 	
       346.048	  1.339e-03 	
       347.040	  1.342e-03 	
       348.032	  1.342e-03 	
       349.023	  1.341e-03 	
       350.015	  1.342e-03 	
       351.040	  1.340e-03 	
       352.032	  1.342e-03 	
       353.024	  1.344e-03 	
       354.015	  1.345e-03 	
       355.040	  1.345e-03 	
       356.031	  1.344e-03 	
       357.024	  1.346e-03 	
       358.015	  1.347e-03 	
       359.039	  1.349e-03 	
       360.032	  1.350e-03 	
       361.024	  1.357e-03 	
       362.016	  1.364e-03 	
       363.039	  1.368e-03 	
       364.032	  1.367e-03 	
       365.024	  1.361e-03 	
       366.015	  1.355e-03 	
       367.040	  1.356e-03 	
       368.031	  1.360e-03 	
       369.024	  1.360e-03 	
       370.016	  1.359e-03 	
       371.040	  1.358e-03 	
       372.032	  1.355e-03 	
       373.024	  1.351e-03 	
       374.016	  1.348e-03 	
       375.040	  1.344e-03 	
       376.031	  1.339e-03 	
       377.024	  1.336e-03 	
       378.016	  1.335e-03 	
       379.040	  1.336e-03 	
       380.031	  1.341e-03 	
       381.024	  1.342e-03 	
       382.015	  1.341e-03 	
       383.039	  1.340e-03 	
       384.031	  1.337e-03 	
       385.024	  1.333e-03 	
       386.016	  1.326e-03 	
       387.008	  1.325e-03 	
       388.031	  1.323e-03 	
       389.024	  1.322e-03 	
       390.015	  1.319e-03 	
       391.008	  1.316e-03 	
       392.032	  1.312e-03 	
       393.024	  1.311e-03 	
       394.015	  1.310e-03 	
       395.008	  1.310e-03 	
       396.032	  1.308e-03 	
       397.024	  1.308e-03 	
       398.015	  1.306e-03 	
       399.008	  1.305e-03 	
       400.032	  1.299e-03 	
       401.024	  1.295e-03 	
       402.016	  1.291e-03 	
       403.008	  1.289e-03 	
       404.031	  1.289e-03 	
       405.024	  1.289e-03 	
       406.016	  1.289e-03 	
       407.008	  1.292e-03 	
       408.031	  1.293e-03 	
       409.023	  1.293e-03 	
       410.016	  1.292e-03 	
       411.008	  1.292e-03 	
       412.031	  1.296e-03 	
       413.023	  1.295e-03 	
       414.015	  1.295e-03 	
       415.008	  1.294e-03 	
       416.031	  1.294e-03 	
       417.024	  1.295e-03 	
       418.015	  1.296e-03 	
       419.007	  1.299e-03 	
       420.031	  1.300e-03 	
       421.023	  1.297e-03 	
       422.015	  1.295e-03 	
       423.008	  1.295e-03 	
       424.031	  1.294e-03 	
       425.024	  1.293e-03 	
