Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100D
Power Meter SN,P0022241
Sensor,S401C
Sensor SN,1911562
Sensor Type,Thermopile
Wavelength,1030 nm
Range,Auto

Start of Measurement,5/27/2026 17:41:32
Elapsed Time,00:00:19:989
Samples,3497

--Statistics--
Minimum [W],0.00085005
Maximum [W],0.00086843
Mean [W],0.00086007
Standard Deviation [W],3.6785E-06
Ratio,1.022 : 1

--Graph Data--
Time (ms),Power (W)
4936.365,0.00085863
4939.420,0.0008601
4969.092,0.00085986
4972.600,0.00085961
4976.276,0.00085814
4979.322,0.00086035
4982.428,0.00086157
4985.327,0.00085839
4990.509,0.0008601
5020.113,0.00085986
5023.334,0.00085937
5026.305,0.00085814
5029.293,0.00085912
5032.961,0.00085986
5035.960,0.00085863
5038.964,0.00085912
5068.464,0.00085986
5071.725,0.00085961
5074.618,0.00086133
5077.604,0.00085863
5080.600,0.00085961
5083.604,0.00086035
5086.603,0.00085888
5089.552,0.00085888
5096.262,0.00085863
5099.231,0.00085765
5102.548,0.00086108
5105.541,0.00085839
5108.672,0.00085863
5111.680,0.00085937
5114.579,0.00085839
5117.582,0.00085765
5120.604,0.00085814
5123.552,0.00085839
5126.537,0.00085863
5129.605,0.0008579
5132.571,0.00085863
5135.557,0.00085741
5138.565,0.00085765
5168.295,0.00085839
5172.046,0.00085986
5175.222,0.00085765
5178.244,0.0008579
5181.257,0.0008552
5184.279,0.00085961
5187.277,0.00085888
5216.957,0.00085937
5220.655,0.0008579
5223.659,0.00085937
5226.555,0.0008579
5229.809,0.00085765
5232.680,0.00085814
5235.954,0.00085888
5238.952,0.00085814
5268.486,0.00085912
5272.320,0.00085863
5275.243,0.00085937
5278.315,0.00085937
5281.399,0.00085839
5284.300,0.00085912
5287.326,0.00085912
5319.535,0.00085937
5323.047,0.00086182
5326.019,0.00086108
5329.011,0.00086255
5332.744,0.00086084
5335.723,0.00086182
5338.626,0.00086108
5368.014,0.00086084
5371.424,0.00086035
5374.577,0.00086059
5377.609,0.0008601
5380.715,0.00086084
5383.664,0.00086035
5386.633,0.00085961
5389.622,0.00085937
5393.835,0.0008601
5396.930,0.00085961
5400.171,0.00085986
5403.216,0.0008601
5406.212,0.00085937
5409.229,0.00086059
5412.263,0.00086084
5415.197,0.0008579
5418.180,0.00086035
5421.182,0.00086035
5424.187,0.00085863
5427.175,0.00086157
5430.177,0.00086108
5433.228,0.00086304
5436.334,0.00086059
5439.316,0.00085961
5469.037,0.00086108
5472.777,0.00085888
5475.641,0.00085912
5478.574,0.00085986
5481.774,0.00085961
5484.657,0.00086084
5487.643,0.0008601
5519.730,0.00085912
5523.428,0.00085888
5526.509,0.00086059
5529.840,0.0008601
5532.959,0.00086035
5535.953,0.00086255
5538.961,0.00086108
5568.481,0.00086182
5572.091,0.00086133
5575.486,0.00086157
5578.640,0.00086084
5581.737,0.0008601
5584.643,0.00085961
5587.676,0.00086084
5617.180,0.00085912
5620.745,0.00086182
5623.641,0.00085986
5626.650,0.00085888
5629.645,0.00086133
5633.117,0.00086157
5635.980,0.00086231
5639.098,0.00086133
5668.734,0.00086182
5672.017,0.00086182
5675.023,0.00085888
5678.017,0.00085986
5681.133,0.00086059
5684.014,0.00086157
5687.023,0.00086182
5690.268,0.00086059
5697.026,0.00086157
5700.185,0.0008601
5703.219,0.00086035
5706.222,0.00086231
5709.199,0.00086084
5712.212,0.00086255
5715.212,0.00086059
5718.219,0.00086157
5721.236,0.0008628
5724.174,0.00086157
5727.187,0.00086059
5730.210,0.00086108
5733.235,0.00086402
5736.216,0.00086231
5739.216,0.00086133
5768.939,0.00086206
5772.669,0.0008628
5776.412,0.00086304
5779.204,0.00086304
5782.248,0.00086206
5785.297,0.00086353
5788.303,0.00086231
5818.052,0.0008628
5822.016,0.00086133
5825.011,0.00086329
5827.991,0.00086182
5831.093,0.00086231
5834.009,0.0008628
5837.023,0.00086133
5840.349,0.00086255
5870.154,0.00086206
5873.577,0.00086133
5876.579,0.00086084
5879.579,0.00086231
5882.576,0.00086255
5885.577,0.00086157
5888.578,0.00086231
5920.518,0.0008601
5924.091,0.00086108
5927.240,0.00086182
5930.295,0.00086108
5934.021,0.00086157
5937.034,0.0008601
5940.167,0.00086059
5969.667,0.00085888
5973.096,0.00085961
5976.021,0.00085937
5979.011,0.0008601
5982.086,0.00086084
5985.014,0.00086035
5988.060,0.00085888
5992.854,0.00085839
5996.326,0.00085912
5999.175,0.00086084
6002.272,0.0008579
6005.453,0.00085937
6008.594,0.0008601
6011.619,0.00085912
6014.589,0.00085888
6017.667,0.00086084
6020.739,0.00085986
6023.681,0.00085863
6026.657,0.00085863
6029.644,0.00086231
6032.567,0.0008601
6035.677,0.00085814
6038.539,0.00086035
6068.300,0.00085986
6072.056,0.00085863
6075.375,0.00085961
6078.308,0.00085839
6081.404,0.0008601
6084.295,0.00085888
6087.298,0.00085888
6119.495,0.00085937
6122.822,0.00086035
6126.486,0.00086133
6129.579,0.00086084
6132.577,0.0008601
6135.577,0.00085986
6138.587,0.00086108
6168.008,0.0008601
6171.365,0.00086108
6174.846,0.00086084
6177.998,0.0008601
6181.053,0.00086133
6183.978,0.00086182
6186.976,0.00085888
6216.523,0.00085937
6219.931,0.00085986
6223.041,0.00086035
6226.029,0.00086206
6229.011,0.00086084
6232.715,0.00086084
6235.604,0.00086108
6238.638,0.00086035
6268.051,0.00086035
6271.331,0.00086059
6274.240,0.00085961
6277.588,0.0008601
6280.699,0.00085986
6283.640,0.00085986
6286.638,0.00086084
6289.643,0.00085912
6296.269,0.00085961
6299.175,0.0008601
6302.197,0.00085937
6305.307,0.00085888
6308.301,0.00086231
6311.324,0.00086182
6314.307,0.00085937
6317.296,0.00086084
6320.376,0.00085937
6323.308,0.00086108
6326.277,0.00086108
6329.302,0.00085961
6332.407,0.00086182
6335.282,0.00086157
6338.296,0.00085961
6368.072,0.00086133
6371.958,0.00086157
6374.957,0.00086035
6377.959,0.00085937
6380.983,0.00086084
6383.900,0.00086133
6386.891,0.00085986
6416.722,0.00086182
6419.898,0.00086157
6423.477,0.00086035
6426.611,0.00086133
6429.642,0.00086157
6432.571,0.00086182
6435.606,0.00086084
6438.606,0.00086035
6468.075,0.00086035
6472.033,0.00086084
6475.034,0.00086206
6478.049,0.00086231
6481.146,0.0008601
6484.345,0.00086157
6487.302,0.00086084
