Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100D
Power Meter SN,P0022241
Sensor,S401C
Sensor SN,1911562
Sensor Type,Thermopile
Wavelength,1030 nm
Range,Auto

Start of Measurement,5/27/2026 17:40:57
Elapsed Time,00:00:19:980
Samples,3454

--Statistics--
Minimum [W],0.0008454
Maximum [W],0.00086819
Mean [W],0.00085666
Standard Deviation [W],3.458E-06
Ratio,1.027 : 1

--Graph Data--
Time (ms),Power (W)
6725.049,0.00085447
6728.184,0.00085152
6757.276,0.00085398
6760.776,0.00085447
6764.226,0.0008552
6767.512,0.00085152
6770.864,0.00085299
6773.773,0.00085447
6776.787,0.00085324
6779.829,0.00085299
6808.762,0.00085373
6812.154,0.00085422
6815.240,0.00085275
6818.179,0.0008552
6821.258,0.00085594
6824.848,0.00085054
6827.903,0.00085226
6857.022,0.00085152
6860.305,0.00085299
6863.504,0.00085275
6866.499,0.00085226
6869.509,0.0008525
6872.618,0.00085275
6875.510,0.00085299
6878.405,0.00085471
6884.461,0.00085447
6888.163,0.00085226
6891.393,0.00085226
6894.802,0.00085398
6897.752,0.00085545
6901.010,0.00085275
6904.162,0.00085226
6907.111,0.00085398
6910.048,0.0008525
6913.067,0.00085324
6916.091,0.00085471
6919.103,0.00085594
6922.118,0.00085398
6925.134,0.00085447
6928.054,0.00085594
6957.245,0.00085447
6960.972,0.00085422
6964.124,0.00085299
6967.114,0.00085422
6970.105,0.0008525
6973.081,0.00085177
6976.067,0.00085324
6979.074,0.00085177
7008.336,0.0008525
7012.251,0.00085275
7015.183,0.00085226
7018.295,0.00085275
7021.547,0.00085201
7024.456,0.00085324
7027.509,0.00085275
7030.516,0.00085373
7059.441,0.00085324
7062.925,0.00085398
7066.322,0.00085152
7069.512,0.00085545
7072.584,0.00085398
7075.446,0.00085079
7078.404,0.00085275
7109.799,0.00085373
7113.123,0.0008552
7116.197,0.00085545
7119.241,0.00085299
7122.929,0.00085471
7126.268,0.00085422
7129.102,0.00085398
7158.162,0.0008552
7161.624,0.00085447
7164.454,0.00085447
7167.565,0.00085398
7170.687,0.00085471
7173.817,0.00085398
7176.844,0.00085496
7179.749,0.00085422
7183.746,0.00085324
7187.152,0.00085373
7190.172,0.00085349
7193.548,0.00085496
7196.545,0.00085471
7199.524,0.00085447
7202.721,0.00085447
7205.868,0.00085471
7208.945,0.00085545
7211.990,0.0008552
7215.268,0.00085422
7218.171,0.0008552
7221.401,0.00085447
7224.450,0.00085471
7227.508,0.00085496
7230.505,0.00085422
7259.687,0.0008552
7263.357,0.0008552
7266.379,0.00085594
7269.600,0.00085471
7272.594,0.0008552
7275.378,0.00085226
7278.497,0.00085447
7310.029,0.0008525
7313.726,0.00085569
7316.734,0.00085398
7319.873,0.00085398
7323.007,0.00085569
7326.147,0.00085496
7329.270,0.00085373
7358.338,0.00085324
7361.987,0.00085349
7365.351,0.00085643
7368.511,0.00085324
7371.622,0.00085545
7374.504,0.00085447
7377.510,0.00085398
7380.736,0.00085299
7410.531,0.00085422
7413.815,0.0008552
7416.753,0.0008552
7419.781,0.00085447
7423.501,0.00085398
7426.501,0.00085398
7429.400,0.00085667
7458.313,0.00085471
7461.706,0.00085422
7465.106,0.0008552
7468.165,0.00085471
7471.250,0.00085496
7474.168,0.00085275
7477.089,0.00085545
7480.169,0.00085496
7486.480,0.00085594
7489.949,0.00085569
7493.059,0.0008552
7496.152,0.0008552
7499.159,0.00085618
7502.303,0.0008552
7505.156,0.00085569
7508.121,0.00085569
7511.307,0.00085692
7514.166,0.00085349
7517.193,0.00085447
7520.152,0.00085398
7523.413,0.00085643
7526.446,0.00085447
7529.458,0.00085496
7558.702,0.00085569
7562.429,0.00085373
7565.462,0.00085349
7568.510,0.00085643
7571.501,0.00085618
7574.503,0.00085471
7577.512,0.00085545
7580.698,0.0008552
7610.030,0.00085471
7613.600,0.00085349
7616.470,0.00085569
7619.508,0.00085373
7622.632,0.00085545
7625.476,0.00085741
7628.448,0.00085692
7657.452,0.00085496
7661.099,0.00085545
7664.952,0.00085226
7667.786,0.00085447
7671.101,0.00085471
7674.166,0.00085422
7677.151,0.00085471
7680.150,0.00085275
7711.547,0.00085373
7714.820,0.00085545
7717.776,0.00085373
7721.061,0.0008552
7724.560,0.00085569
7727.512,0.00085594
7730.831,0.00085716
7759.856,0.00085667
7762.902,0.00085398
7765.785,0.00085569
7768.759,0.00085618
7771.835,0.00085667
7774.759,0.00085594
7777.808,0.00085471
7781.967,0.00085618
7786.081,0.00085741
7789.071,0.00085741
7792.194,0.00085594
7795.036,0.00085839
7798.283,0.00085643
7801.297,0.00085569
7804.202,0.00085569
7807.127,0.0008552
7810.209,0.00085667
7813.515,0.00085618
7816.536,0.00085667
7819.460,0.00085692
7822.757,0.00085716
7825.742,0.00085716
7828.733,0.00085569
7858.694,0.0008552
7862.644,0.00085594
7866.057,0.00085692
7869.272,0.00085594
7872.406,0.0008552
7875.677,0.00085569
7879.049,0.00085569
7911.311,0.00085618
7915.101,0.00085545
7918.537,0.00085643
7921.598,0.00085618
7924.517,0.00085471
7927.512,0.00085667
7930.880,0.00085692
7960.394,0.00085618
7963.988,0.00085594
7967.183,0.00085741
7970.191,0.00085594
7973.372,0.00085594
7976.538,0.00085692
7979.509,0.00085692
8008.999,0.00085643
8012.567,0.00085741
8015.537,0.00085447
8018.556,0.00085594
8022.330,0.00085692
8025.537,0.00085716
8028.516,0.00085569
8058.195,0.00085643
8061.308,0.00085594
8064.379,0.00085594
8067.518,0.00085765
8070.767,0.00085741
8073.853,0.00085643
8077.011,0.00085618
8080.327,0.00085643
8087.360,0.00085765
8090.599,0.00085618
8093.428,0.0008579
8096.510,0.0008552
8099.513,0.00085692
8102.614,0.00085618
8105.503,0.00085692
8108.524,0.00085716
8111.760,0.00085667
8114.826,0.00085398
8117.854,0.00085643
8121.085,0.00085545
8124.257,0.00085447
8127.164,0.00085471
8130.167,0.00085471
8159.880,0.00085447
8163.653,0.00085545
8166.883,0.00085496
8169.793,0.00085594
8172.929,0.00085471
8175.824,0.00085496
8178.819,0.00085594
8208.594,0.00085496
8212.549,0.00085618
8215.600,0.00085594
8218.620,0.00085643
8221.723,0.0008552
8224.909,0.00085594
8227.910,0.0008552
8231.164,0.00085667
8260.558,0.00085594
8264.343,0.00085667
8267.482,0.00085569
8270.445,0.00085594
8273.438,0.00085569
8276.421,0.00085471
8279.465,0.0008552
8311.408,0.00085569
8314.735,0.00085618
8317.824,0.00085447
8321.019,0.0008552
8324.512,0.00085643
8327.514,0.00085618
8330.516,0.00085741
8360.302,0.00085447
8363.918,0.00085618
8366.765,0.00085618
8369.756,0.00085643
8372.810,0.0008579
8375.751,0.00085765
8378.830,0.00085716
8383.468,0.00085716
8386.850,0.00085716
8389.754,0.00085496
8392.786,0.00085741
8395.691,0.00085814
8398.988,0.00085814
8401.966,0.00085594
8404.689,0.0008579
8407.764,0.00085692
8410.991,0.00085863
8413.691,0.00085863
8416.690,0.00085839
8419.689,0.00085937
8422.744,0.00085888
8425.770,0.00085765
8428.776,0.00085912
8458.593,0.00085863
8462.611,0.00085814
8465.878,0.00085716
8468.933,0.00085692
8471.977,0.00085839
8475.109,0.00085888
8478.166,0.00085937
8510.340,0.0008579
8514.167,0.00085716
8517.202,0.00085765
8520.097,0.00085986
8523.148,0.00085765
8526.161,0.00085937
8529.158,0.00085814
8558.643,0.00085912
8562.752,0.00085961
8565.819,0.00085986
8568.818,0.00085912
8571.906,0.00085814
8574.839,0.00086157
8577.820,0.00085912
8581.126,0.00085863
8610.533,0.00085961
8613.695,0.00085839
8616.823,0.00085741
8619.817,0.00085814
8623.542,0.00085839
8626.476,0.00085667
8629.480,0.0008579
8659.153,0.00085716
8662.541,0.00085961
8665.466,0.00085912
8668.556,0.00085839
8671.638,0.0008579
8674.488,0.00085765
8677.434,0.00085814
8680.748,0.00085912
8687.437,0.00085741
8690.488,0.00085961
8693.402,0.00085863
8696.487,0.0008579
8699.488,0.00085863
8702.590,0.00085814
8705.486,0.00085765
8708.479,0.00085937
8711.606,0.00086084
8714.482,0.00086133
8717.512,0.00086035
8720.735,0.00085814
8723.851,0.00085986
8726.815,0.00085912
8729.812,0.00085863
8759.548,0.00085912
8763.267,0.00086059
8766.324,0.00086035
8769.477,0.00086157
8772.511,0.00086206
8775.485,0.00085888
8778.482,0.00086084
8808.197,0.00086084
8812.437,0.00085986
8815.500,0.00086133
8818.423,0.00086035
8821.537,0.00086059
8824.454,0.00085912
8827.481,0.00085986
8830.424,0.00085937
8859.936,0.00085692
8863.710,0.00086133
8866.817,0.00085961
8869.861,0.00086035
8872.890,0.00085986
8875.840,0.0008601
8878.747,0.00085888
8910.661,0.00085888
8914.035,0.00086084
8917.075,0.00086059
8920.071,0.00085961
8923.815,0.00086108
8926.843,0.00086059
8929.823,0.00085912
8959.587,0.00085937
8962.946,0.00086231
8965.820,0.0008601
8968.819,0.00086059
8971.924,0.00086084
8974.814,0.00085986
8977.931,0.00085937
8981.076,0.00085961
8985.339,0.00085986
8988.435,0.00085986
8991.472,0.00085986
8994.415,0.0008601
8997.419,0.00086133
9000.413,0.00085937
9003.527,0.00085986
9006.569,0.0008601
9009.420,0.0008579
9012.480,0.00086059
9015.414,0.00085863
9018.407,0.00085912
9021.541,0.00086059
9024.407,0.00086035
9027.398,0.00086133
9030.636,0.00085937
9060.793,0.0008579
9064.186,0.00086231
9067.050,0.00085912
9070.156,0.00085961
9073.327,0.0008579
9076.392,0.00085986
9079.518,0.00085986
9111.635,0.00085863
9115.529,0.00085961
9118.583,0.00086059
9121.690,0.00086035
9124.833,0.00086059
9127.820,0.00085961
9131.086,0.00085961
9160.517,0.00085888
9164.450,0.00085765
9167.489,0.00085741
9170.681,0.00085863
9173.761,0.0008579
9176.759,0.00085765
9179.765,0.00085741
9209.395,0.00085912
9212.766,0.00085986
9215.832,0.00085863
9218.853,0.00085912
9222.590,0.00085986
9225.487,0.0008579
9228.380,0.00085937
9257.905,0.00085961
9271.754,0.00086059
9274.708,0.00086059
9279.697,0.00085912
9286.793,0.00085888
9289.991,0.0008601
9293.120,0.00085912
9296.187,0.00086108
9299.201,0.00085912
9302.369,0.00086035
9305.476,0.00086059
9308.414,0.0008579
9311.533,0.00085961
9314.421,0.0008601
9317.383,0.00085912
9320.690,0.0008579
9323.764,0.00085814
9326.740,0.00085692
9329.742,0.00085937
9359.516,0.00085814
9363.246,0.0008579
9366.540,0.00085888
9369.377,0.00085594
9372.369,0.00085594
9375.354,0.00085814
9378.420,0.00085692
9408.886,0.00085667
9412.559,0.00085692
9415.615,0.00085569
9418.696,0.00085618
9421.824,0.00085594
9424.692,0.0008579
9427.691,0.00085569
9430.951,0.00085594
9460.589,0.00085692
9464.292,0.00085667
9467.140,0.00085618
9470.136,0.00085594
9473.444,0.00085692
9476.422,0.00085643
9479.501,0.00085765
9511.295,0.00085643
9514.712,0.00085692
9517.761,0.00085741
9520.963,0.0008579
9524.323,0.0008579
9527.480,0.00085692
9530.414,0.00085692
9559.896,0.00085643
9563.329,0.00085643
9566.434,0.00085545
9569.433,0.00085569
9572.479,0.00085716
9575.478,0.00085692
9578.381,0.00085692
9582.032,0.00085741
9585.776,0.00085643
9588.819,0.00085594
9591.929,0.00085594
9594.795,0.00085839
9597.822,0.00085594
9601.058,0.00085471
9604.125,0.00085422
9607.119,0.00085667
9610.027,0.00085618
9613.017,0.00085545
9616.048,0.00085569
9619.046,0.00085741
9622.080,0.00085667
9625.043,0.00085643
9628.076,0.00085643
9657.903,0.00085667
9661.753,0.00085765
9664.743,0.0008552
9667.731,0.00085692
9671.000,0.00085594
9674.055,0.00085692
9677.092,0.00085716
9680.052,0.00085496
9712.208,0.0008552
9716.045,0.00085643
9719.197,0.00085667
9722.469,0.00085618
9725.481,0.00085667
9728.692,0.00085741
9758.353,0.00085741
9761.838,0.00085594
9765.180,0.00085716
9768.153,0.00085594
9771.308,0.00085667
9774.497,0.00085594
9780.903,0.00085692
9810.134,0.00085667
9813.535,0.00085692
9816.447,0.00085667
9819.451,0.00085716
9823.149,0.00085692
9826.570,0.00085692
9829.505,0.00085863
9859.128,0.00085716
9862.687,0.00085814
9865.936,0.00085888
9868.792,0.00085863
9871.897,0.00085765
9875.072,0.00085814
9878.177,0.00085814
9884.118,0.00085888
9887.984,0.00085741
9891.127,0.00085814
9894.138,0.00085937
9897.130,0.00085839
9899.988,0.00085839
9903.266,0.00085961
9906.152,0.00085986
9909.281,0.00085667
9912.473,0.00086084
9915.608,0.00085912
9918.436,0.00085814
9921.564,0.00085986
9924.459,0.00085888
9927.370,0.00085912
9930.638,0.00085765
9961.009,0.00085692
9964.149,0.00085912
9967.279,0.00085839
9970.279,0.00085692
9973.578,0.00085937
9976.547,0.00085863
9979.511,0.0008579
10009.236,0.00085814
10012.921,0.00085741
10016.128,0.00085741
10019.054,0.0008579
10022.031,0.00085961
10025.046,0.0008579
10027.994,0.00085692
10057.696,0.00085716
10061.051,0.00085765
10064.459,0.00085863
10067.461,0.00085863
10070.676,0.00085545
10074.098,0.00085569
10077.129,0.00085643
10080.140,0.0008579
10112.129,0.00085716
10115.480,0.00085569
10118.981,0.00085667
10122.731,0.00085741
10125.736,0.00085643
10128.739,0.00085839
10158.348,0.00085765
10161.879,0.00085741
10165.348,0.00085692
10168.429,0.00085667
10171.491,0.00085692
10174.379,0.00085741
10177.372,0.00085716
10180.518,0.00085692
10184.985,0.00085545
10188.141,0.00085692
10191.266,0.00085839
10194.168,0.00085569
10197.174,0.00085618
10200.052,0.00085643
10203.171,0.00085741
10206.078,0.00085667
10209.151,0.00085741
10212.159,0.00085618
10215.073,0.00085765
10218.058,0.00085741
10221.070,0.00085765
10224.052,0.00085863
10227.042,0.00085594
10230.046,0.00085594
10259.878,0.00085765
10263.690,0.00085716
10266.802,0.00085692
10269.790,0.00085741
10272.839,0.00085667
10275.816,0.00085643
10278.791,0.00085569
10310.884,0.0008552
10314.931,0.00085398
10317.801,0.00085373
10321.167,0.00085471
10324.240,0.00085471
10327.155,0.00085422
10330.136,0.00085667
10359.752,0.00085594
10363.373,0.00085471
10367.066,0.00085324
10370.095,0.00085398
10373.180,0.00085569
10376.097,0.00085471
10379.010,0.00085594
10409.508,0.00085422
10413.225,0.00085545
10416.080,0.00085545
10419.093,0.00085594
10422.815,0.00085398
10425.795,0.00085373
10428.797,0.0008552
10458.330,0.00085667
10461.567,0.00085569
10464.464,0.00085569
10467.474,0.00085349
10470.463,0.00085496
10473.459,0.00085447
10476.800,0.00085373
10479.733,0.00085398
10486.107,0.00085177
10489.539,0.00085594
10492.644,0.00085643
10495.737,0.00085398
10498.768,0.00085496
10501.838,0.00085398
10504.734,0.00085373
10507.722,0.00085667
10511.054,0.00085349
10514.134,0.00085373
10517.044,0.00085447
10520.108,0.00085569
10523.213,0.00085422
10526.218,0.00085545
10529.279,0.0008552
10559.281,0.00085398
10563.222,0.00085594
10566.071,0.00085373
10569.063,0.00085373
10572.178,0.0008552
10575.076,0.00085496
10577.995,0.00085545
10607.941,0.00085422
10611.598,0.00085324
10614.736,0.00085349
10617.735,0.00085324
10621.052,0.00085275
10624.039,0.00085201
10627.104,0.0008552
10630.111,0.00085398
10659.555,0.00085422
10663.525,0.00085299
10666.396,0.00085471
10669.385,0.00085299
10672.375,0.00085324
10675.395,0.00085275
10678.449,0.0008552
10710.263,0.00085201
10713.723,0.00085569
10716.716,0.00085569
10719.726,0.00085643
10723.395,0.00085545
10726.402,0.00085569
10729.400,0.00085447
10758.849,0.00085545
10762.205,0.00085545
10765.153,0.00085643
10768.063,0.00085545
10771.138,0.0008552
10774.053,0.00085741
10777.024,0.00085594
10779.991,0.00085643
10783.901,0.00085545
10787.343,0.00085422
10790.379,0.00085643
10793.331,0.00085594
10796.327,0.0008552
10799.375,0.00085471
10802.357,0.00085618
10805.374,0.0008552
10808.343,0.00085373
10811.820,0.00085643
10814.823,0.00085496
10817.708,0.00085741
10821.078,0.00085569
10824.019,0.00085765
10827.136,0.00085618
10830.203,0.00085594
10859.653,0.0008579
10863.343,0.00085569
10866.473,0.00085667
10869.469,0.00085618
10872.556,0.00085765
10875.479,0.00085741
10878.556,0.00085594
10910.327,0.00085618
10914.232,0.00085618
10917.260,0.00085643
10920.251,0.00085667
10923.456,0.00085569
10926.613,0.00085569
10929.812,0.00085692
10958.884,0.00085692
10962.895,0.00085643
10965.944,0.00085569
10969.012,0.00085667
10972.127,0.00085716
10975.047,0.00085716
10978.048,0.00085692
11007.080,0.00085496
11010.465,0.00085643
11013.554,0.00085692
11016.572,0.00085618
11019.390,0.00085643
11023.141,0.00085618
11026.107,0.00085814
11029.071,0.00085692
11058.132,0.00085716
11061.609,0.00085569
11064.403,0.00085618
11067.350,0.00085692
11070.377,0.0008552
11073.398,0.00085545
11076.400,0.00085447
11079.439,0.00085398
11085.803,0.00085692
11089.183,0.00085643
11092.274,0.00085594
11095.004,0.0008552
11098.108,0.00085618
11101.191,0.00085594
11104.118,0.00085667
11107.113,0.00085643
11110.120,0.00085716
11113.168,0.00085447
11116.104,0.00085643
11119.118,0.00085692
11122.230,0.00085692
11125.111,0.00085545
11128.148,0.00085716
11157.979,0.00085594
11161.792,0.00085741
11166.489,0.00085716
11169.469,0.00085716
11172.557,0.00085643
11175.365,0.00085716
11178.496,0.00085545
11208.136,0.0008552
11211.855,0.00085716
11214.887,0.00085496
11217.799,0.0008579
11220.952,0.00085814
11224.109,0.00085643
11227.146,0.00085741
11230.043,0.00085716
11259.457,0.00085692
11263.462,0.00085741
11266.466,0.00085667
11269.524,0.00085716
11272.652,0.00085569
11275.783,0.00085716
11278.741,0.00085667
11310.693,0.00085741
11314.424,0.00085814
11317.367,0.0008552
11320.459,0.00085716
11323.854,0.00085471
11326.915,0.0008552
11329.774,0.00085618
11359.483,0.00085594
11362.957,0.00085618
11366.376,0.0008552
11369.477,0.0008552
11372.611,0.00085545
11375.486,0.00085422
11378.421,0.00085398
11382.837,0.00085471
11386.590,0.00085373
11389.475,0.00085398
11392.624,0.00085447
11395.754,0.00085447
11398.778,0.00085545
11401.819,0.00085471
11404.673,0.0008552
11407.890,0.0008552
11411.164,0.00085765
11414.500,0.00085594
11417.586,0.00085594
11420.504,0.00085496
11423.544,0.00085594
11426.594,0.00085692
11429.779,0.00085545
11459.643,0.00085447
11463.593,0.00085496
11466.774,0.00085618
11469.777,0.00085545
11472.819,0.00085594
11475.773,0.00085569
11478.783,0.00085667
11511.113,0.00085692
11514.726,0.00085447
11518.318,0.00085692
11521.383,0.00085643
11524.399,0.00085618
11527.395,0.00085545
11530.399,0.00085594
11559.874,0.00085594
11563.684,0.00085667
11566.813,0.00085569
11569.814,0.00085667
11572.892,0.00085569
11575.730,0.00085667
11578.803,0.00085741
11608.281,0.00085667
11612.354,0.00085741
11615.522,0.00085888
11618.399,0.00085839
11622.148,0.00085667
11625.193,0.0008579
11628.046,0.00085692
11657.510,0.00085569
11661.134,0.00085667
11664.047,0.00085618
11667.048,0.00085692
11670.050,0.00085643
11673.101,0.00085569
11676.026,0.0008552
11678.997,0.00085814
11685.376,0.0008579
11688.986,0.00085888
11691.968,0.00085569
11695.109,0.00085692
11698.046,0.0008552
11701.098,0.00085765
11704.047,0.00085643
11707.035,0.00085888
11710.012,0.00085839
11713.074,0.00085741
11716.049,0.00085888
11719.046,0.00085741
11722.113,0.00085765
11725.186,0.00085667
11728.039,0.00085961
11757.777,0.00085863
11761.503,0.00085863
11764.624,0.00086035
11767.752,0.00085839
11770.961,0.00085716
11774.182,0.00085839
11777.048,0.00085863
11780.117,0.00085937
11810.080,0.00085986
11813.752,0.00085863
11817.084,0.00085986
11820.074,0.00086084
11823.218,0.0008601
11826.092,0.00085961
11829.201,0.00085986
11858.659,0.00086059
11862.367,0.00085814
11865.457,0.00085961
11868.504,0.00086059
11871.807,0.00085888
11875.428,0.0008601
11878.316,0.00086035
11910.419,0.0008579
11913.826,0.00085961
11916.750,0.00085961
11919.819,0.0008601
11923.480,0.00085961
11926.439,0.00085986
11929.479,0.00085986
11958.913,0.00085839
11962.627,0.0008601
11965.779,0.00085986
11968.765,0.00085912
11971.842,0.00085863
11974.762,0.00086035
11977.772,0.0008601
11981.044,0.00086059
11985.323,0.00085814
11988.439,0.00085888
11991.430,0.00085839
11994.614,0.00085765
11997.765,0.00086059
12002.171,0.00085986
12005.113,0.00085961
12008.111,0.00085839
12011.207,0.00085912
12014.094,0.00086133
12017.188,0.00085937
12020.154,0.00085765
12023.465,0.00085741
12026.355,0.00086084
12029.515,0.00085888
12059.259,0.00086084
12063.008,0.00085643
12066.172,0.00085839
12069.140,0.00085618
12072.224,0.00085863
12075.048,0.00085692
12077.996,0.00085667
12110.037,0.00085863
12113.700,0.00085765
12117.012,0.00085692
12120.097,0.00085863
12123.225,0.00085618
12126.092,0.00085765
12129.122,0.00085863
12158.622,0.00085839
12162.226,0.00085692
12166.941,0.00085618
12170.186,0.00085863
12173.598,0.00085765
12176.727,0.00085471
12179.712,0.00085643
12209.192,0.00085692
12212.598,0.00085569
12215.936,0.00085471
12219.035,0.00085618
12222.906,0.0008552
12225.798,0.00085716
12228.714,0.00085618
12258.217,0.00085349
12261.620,0.00085716
12264.783,0.0008552
12267.770,0.00085545
12271.035,0.0008552
12274.089,0.00085594
12277.145,0.00085618
12280.168,0.00085667
12287.146,0.00085594
12290.688,0.00085496
12293.908,0.00085716
12296.783,0.00085594
12299.885,0.00085692
12303.005,0.00085569
12306.192,0.00085741
12309.154,0.00085496
12312.348,0.0008552
12315.450,0.00085594
12318.559,0.00085545
12321.698,0.00085569
12324.886,0.00085643
12327.778,0.00085667
12331.010,0.00085545
12361.325,0.00085594
12364.907,0.00085422
12367.764,0.00085643
12371.094,0.00085545
12374.082,0.00085447
12377.044,0.00085667
12380.109,0.00085643
12410.520,0.00085398
12414.516,0.00085643
12417.478,0.00085447
12421.028,0.0008552
12424.076,0.00085447
12427.101,0.00085422
12430.056,0.00085471
12459.759,0.00085373
12463.759,0.00085226
12466.725,0.00085422
12469.768,0.00085349
12472.900,0.00085447
12475.771,0.00085447
12478.786,0.00085349
12510.838,0.00085422
12514.692,0.00085398
12518.041,0.00085349
12521.100,0.00085349
12524.557,0.00085471
12527.486,0.00085128
12530.376,0.00085496
12559.936,0.00085177
12563.347,0.00085299
12566.385,0.00085299
12569.429,0.00085349
12572.448,0.00085177
12575.537,0.00085422
12578.380,0.00085324
12582.139,0.00085226
12585.863,0.00085177
12588.869,0.00085349
12592.057,0.0008503
12594.984,0.00085128
12598.112,0.00085177
12601.127,0.00084981
12604.021,0.00085103
12607.078,0.0008525
12610.002,0.00085324
12613.175,0.00085152
12615.996,0.00085103
12619.064,0.00085324
12622.312,0.00085128
12625.348,0.00085324
12628.307,0.00085177
12657.925,0.00085128
12661.569,0.00085324
12664.700,0.00085079
12667.697,0.00085226
12671.030,0.00085226
12674.107,0.00085079
12676.964,0.00085201
12679.979,0.00085128
12711.562,0.00085324
12715.215,0.00085201
12718.429,0.00085373
12721.541,0.00085275
12724.434,0.00085275
12727.430,0.00085275
12730.359,0.00085226
12759.488,0.00085275
12763.367,0.00085373
12766.436,0.00085299
12769.435,0.00085128
12772.415,0.00085177
12775.347,0.00085152
12778.308,0.00085128
12807.542,0.00085128
12810.637,0.00085349
12813.713,0.0008525
12816.770,0.00085201
12819.754,0.00085349
12823.158,0.00085079
12826.493,0.00085299
12829.324,0.00085201
12858.273,0.00085079
12861.711,0.00085349
12864.771,0.00085373
12867.775,0.00085324
12871.052,0.00085201
12874.063,0.00085398
12877.016,0.00085422
12880.278,0.00085128
12887.198,0.00085545
12890.684,0.0008525
12893.671,0.00085373
12896.752,0.00085226
12899.772,0.00085152
12902.874,0.0008503
12905.772,0.00085152
12908.802,0.00085324
12911.935,0.0008525
12915.174,0.00085103
12918.110,0.00085152
12921.231,0.00085275
12924.022,0.00085152
12927.084,0.00085299
12930.034,0.00085226
12959.363,0.00085226
12963.053,0.00085324
12966.506,0.00085226
12969.372,0.00085349
12972.377,0.0008525
12975.441,0.00085349
12978.314,0.0008525
13007.455,0.00085226
13011.189,0.00085128
13014.082,0.00085398
13017.049,0.00085447
13020.091,0.00085324
13023.468,0.00085103
13026.415,0.00085299
13029.389,0.00085177
13058.393,0.00085152
13061.922,0.00085349
13065.218,0.00085299
13068.027,0.00085373
13071.147,0.00085177
13073.993,0.00085398
13077.109,0.00085324
13079.968,0.00085152
13111.364,0.00085471
13114.982,0.00085398
13118.023,0.00085422
13121.073,0.00085422
13124.532,0.00085177
13127.325,0.00085422
13130.435,0.00085275
13159.581,0.00085299
13163.006,0.00085275
13166.256,0.00085226
13169.434,0.00085201
13172.534,0.00085299
13175.372,0.00085349
13178.331,0.00085398
13181.980,0.00085373
13185.663,0.00085373
13188.685,0.00085447
13191.789,0.00085349
13194.683,0.00085275
13197.686,0.00085226
13201.002,0.00085299
13204.088,0.00085226
13207.020,0.00085201
13209.961,0.00085226
13212.997,0.00085299
13215.991,0.00085226
13218.994,0.00085398
13222.018,0.00085398
13225.039,0.00085226
13227.997,0.0008525
13257.272,0.00085324
13260.834,0.00085496
13264.090,0.00085177
13267.082,0.00085275
13270.321,0.00085226
13273.373,0.00085226
13276.348,0.00085201
13279.346,0.00085324
13310.993,0.00085177
13314.880,0.00085324
13318.013,0.00085201
13321.088,0.00085054
13324.090,0.00085324
13327.000,0.0008525
13330.101,0.00085128
13359.086,0.00085299
13362.595,0.00085324
13367.533,0.00085349
13370.705,0.00085275
13373.696,0.00085177
13376.623,0.00085152
13379.661,0.00084932
13410.019,0.00085226
13413.115,0.00085152
13416.174,0.00085152
13419.084,0.00085152
13422.726,0.00085177
13425.771,0.00085103
13428.688,0.00085005
13457.717,0.00085079
13460.985,0.00085177
13464.093,0.00085054
13467.410,0.00085152
13470.471,0.0008503
13473.407,0.00084981
13476.344,0.00085103
13479.366,0.00085201
13485.787,0.00085275
13489.179,0.0008525
13492.516,0.00085128
13495.315,0.00085201
13498.349,0.00085324
13501.395,0.00085226
13504.347,0.00085103
13507.341,0.00085128
13510.322,0.00085177
13513.388,0.00084834
13516.348,0.00085103
13519.390,0.00085177
13522.497,0.00085079
13525.415,0.0008503
13528.344,0.00085226
13557.579,0.00085177
13561.303,0.00085226
13564.327,0.00085079
13567.374,0.00085079
13570.285,0.0008503
13573.366,0.00085177
13576.362,0.00085177
13579.281,0.00085201
13608.723,0.00084932
13612.373,0.00085005
13615.489,0.00085054
13618.475,0.00085103
13621.543,0.00084981
13624.692,0.00084907
13627.680,0.00085054
13631.013,0.00085226
13660.016,0.00085128
13663.733,0.00084932
13666.750,0.0008503
13669.757,0.00085201
13672.850,0.00085201
13675.757,0.00085079
13678.831,0.00085054
13710.231,0.00085079
13713.821,0.00085201
13716.757,0.00085422
13719.745,0.00085447
13723.397,0.00085152
13726.462,0.00085177
13729.413,0.00085398
13758.490,0.00085226
13762.084,0.00085324
13765.083,0.00085324
13768.067,0.00085201
13771.122,0.0008525
13774.080,0.00085398
13777.058,0.00085373
13780.056,0.00085201
13784.069,0.00085299
13787.401,0.00085324
13790.314,0.00085226
13793.336,0.00085545
13796.368,0.00085201
13799.347,0.00085299
13802.403,0.00085226
13805.401,0.00085275
13808.345,0.00085275
13811.398,0.00085226
13814.328,0.00085373
13817.446,0.00085349
13820.348,0.00085103
13823.454,0.00085201
13826.852,0.00085324
13829.743,0.00085349
13859.039,0.00085299
13863.038,0.0008525
13866.160,0.00085103
13868.981,0.00085079
13872.036,0.00085324
13874.998,0.00085398
13877.982,0.00085299
13909.897,0.00085299
13913.727,0.00085569
13916.679,0.00085349
13919.748,0.00085299
13922.854,0.00085226
13925.753,0.00085349
13928.754,0.00085177
13957.927,0.0008525
13961.394,0.00085324
13964.755,0.00085201
