z1_new_m	d1_new_long_m
-9.000000e-03	2.247411e-04
-8.990000e-03	2.246004e-04
-8.980000e-03	2.244596e-04
-8.970000e-03	2.243189e-04
-8.960000e-03	2.241782e-04
-8.950000e-03	2.240375e-04
-8.940000e-03	2.238967e-04
-8.930000e-03	2.237560e-04
-8.920000e-03	2.236153e-04
-8.910000e-03	2.234746e-04
-8.900000e-03	2.233338e-04
-8.890000e-03	2.231931e-04
-8.880000e-03	2.230524e-04
-8.870000e-03	2.229117e-04
-8.860000e-03	2.227709e-04
-8.850000e-03	2.226302e-04
-8.840000e-03	2.224895e-04
-8.830000e-03	2.223488e-04
-8.820000e-03	2.222080e-04
-8.810000e-03	2.220673e-04
-8.800000e-03	2.219266e-04
-8.790000e-03	2.217859e-04
-8.780000e-03	2.216451e-04
-8.770000e-03	2.215044e-04
-8.760000e-03	2.213637e-04
-8.750000e-03	2.212230e-04
-8.740000e-03	2.210823e-04
-8.730000e-03	2.209415e-04
-8.720000e-03	2.208008e-04
-8.710000e-03	2.206601e-04
-8.700000e-03	2.205194e-04
-8.690000e-03	2.203786e-04
-8.680000e-03	2.202379e-04
-8.670000e-03	2.200972e-04
-8.660000e-03	2.199565e-04
-8.650000e-03	2.198157e-04
-8.640000e-03	2.196750e-04
-8.630000e-03	2.195343e-04
-8.620000e-03	2.193936e-04
-8.610000e-03	2.192528e-04
-8.600000e-03	2.191121e-04
-8.590000e-03	2.189714e-04
-8.580000e-03	2.188307e-04
-8.570000e-03	2.186899e-04
-8.560000e-03	2.185492e-04
-8.550000e-03	2.184085e-04
-8.540000e-03	2.182678e-04
-8.530000e-03	2.181270e-04
-8.520000e-03	2.179863e-04
-8.510000e-03	2.178456e-04
-8.500000e-03	2.177049e-04
-8.490000e-03	2.175641e-04
-8.480000e-03	2.174234e-04
-8.470000e-03	2.172827e-04
-8.460000e-03	2.171420e-04
-8.450000e-03	2.170012e-04
-8.440000e-03	2.168605e-04
-8.430000e-03	2.167198e-04
-8.420000e-03	2.165791e-04
-8.410000e-03	2.164383e-04
-8.400000e-03	2.162976e-04
-8.390000e-03	2.161569e-04
-8.380000e-03	2.160162e-04
-8.370000e-03	2.158754e-04
-8.360000e-03	2.157347e-04
-8.350000e-03	2.155940e-04
-8.340000e-03	2.154533e-04
-8.330000e-03	2.153125e-04
-8.320000e-03	2.151718e-04
-8.310000e-03	2.150311e-04
-8.300000e-03	2.148904e-04
-8.290000e-03	2.147496e-04
-8.280000e-03	2.146089e-04
-8.270000e-03	2.144682e-04
-8.260000e-03	2.143275e-04
-8.250000e-03	2.141867e-04
-8.240000e-03	2.140460e-04
-8.230000e-03	2.139053e-04
-8.220000e-03	2.137646e-04
-8.210000e-03	2.136238e-04
-8.200000e-03	2.134831e-04
-8.190000e-03	2.133424e-04
-8.180000e-03	2.132017e-04
-8.170000e-03	2.130609e-04
-8.160000e-03	2.129202e-04
-8.150000e-03	2.127795e-04
-8.140000e-03	2.126388e-04
-8.130000e-03	2.124980e-04
-8.120000e-03	2.123573e-04
-8.110000e-03	2.122166e-04
-8.100000e-03	2.120759e-04
-8.090000e-03	2.119351e-04
-8.080000e-03	2.117944e-04
-8.070000e-03	2.116537e-04
-8.060000e-03	2.115130e-04
-8.050000e-03	2.113722e-04
-8.040000e-03	2.112315e-04
-8.030000e-03	2.110908e-04
-8.020000e-03	2.109501e-04
-8.010000e-03	2.108093e-04
-8.000000e-03	2.106686e-04
-7.990000e-03	2.105286e-04
-7.980000e-03	2.103886e-04
-7.970000e-03	2.102486e-04
-7.960000e-03	2.101086e-04
-7.950000e-03	2.099686e-04
-7.940000e-03	2.098286e-04
-7.930000e-03	2.096886e-04
-7.920000e-03	2.095486e-04
-7.910000e-03	2.094086e-04
-7.900000e-03	2.092686e-04
-7.890000e-03	2.091286e-04
-7.880000e-03	2.089886e-04
-7.870000e-03	2.088487e-04
-7.860000e-03	2.087087e-04
-7.850000e-03	2.085687e-04
-7.840000e-03	2.084287e-04
-7.830000e-03	2.082887e-04
-7.820000e-03	2.081487e-04
-7.810000e-03	2.080087e-04
-7.800000e-03	2.078687e-04
-7.790000e-03	2.077287e-04
-7.780000e-03	2.075887e-04
-7.770000e-03	2.074487e-04
-7.760000e-03	2.073087e-04
-7.750000e-03	2.071687e-04
-7.740000e-03	2.070287e-04
-7.730000e-03	2.068887e-04
-7.720000e-03	2.067487e-04
-7.710000e-03	2.066087e-04
-7.700000e-03	2.064687e-04
-7.690000e-03	2.063287e-04
-7.680000e-03	2.061887e-04
-7.670000e-03	2.060487e-04
-7.660000e-03	2.059087e-04
-7.650000e-03	2.057687e-04
-7.640000e-03	2.056287e-04
-7.630000e-03	2.054887e-04
-7.620000e-03	2.053487e-04
-7.610000e-03	2.052087e-04
-7.600000e-03	2.050687e-04
-7.590000e-03	2.049287e-04
-7.580000e-03	2.047887e-04
-7.570000e-03	2.046488e-04
-7.560000e-03	2.045088e-04
-7.550000e-03	2.043688e-04
-7.540000e-03	2.042288e-04
-7.530000e-03	2.040888e-04
-7.520000e-03	2.039488e-04
-7.510000e-03	2.038088e-04
-7.500000e-03	2.036688e-04
-7.490000e-03	2.035288e-04
-7.480000e-03	2.033888e-04
-7.470000e-03	2.032488e-04
-7.460000e-03	2.031088e-04
-7.450000e-03	2.029688e-04
-7.440000e-03	2.028288e-04
-7.430000e-03	2.026888e-04
-7.420000e-03	2.025488e-04
-7.410000e-03	2.024088e-04
-7.400000e-03	2.022688e-04
-7.390000e-03	2.021288e-04
-7.380000e-03	2.019888e-04
-7.370000e-03	2.018488e-04
-7.360000e-03	2.017088e-04
-7.350000e-03	2.015688e-04
-7.340000e-03	2.014288e-04
-7.330000e-03	2.012888e-04
-7.320000e-03	2.011488e-04
-7.310000e-03	2.010088e-04
