z1_new_m	d1_new_long_m
-9.000000e-03	2.287215e-04
-8.990000e-03	2.285807e-04
-8.980000e-03	2.284399e-04
-8.970000e-03	2.282991e-04
-8.960000e-03	2.281583e-04
-8.950000e-03	2.280175e-04
-8.940000e-03	2.278767e-04
-8.930000e-03	2.277359e-04
-8.920000e-03	2.275951e-04
-8.910000e-03	2.274543e-04
-8.900000e-03	2.273135e-04
-8.890000e-03	2.271727e-04
-8.880000e-03	2.270319e-04
-8.870000e-03	2.268911e-04
-8.860000e-03	2.267503e-04
-8.850000e-03	2.266095e-04
-8.840000e-03	2.264687e-04
-8.830000e-03	2.263279e-04
-8.820000e-03	2.261871e-04
-8.810000e-03	2.260463e-04
-8.800000e-03	2.259055e-04
-8.790000e-03	2.257647e-04
-8.780000e-03	2.256239e-04
-8.770000e-03	2.254831e-04
-8.760000e-03	2.253423e-04
-8.750000e-03	2.252015e-04
-8.740000e-03	2.250607e-04
-8.730000e-03	2.249199e-04
-8.720000e-03	2.247791e-04
-8.710000e-03	2.246383e-04
-8.700000e-03	2.244975e-04
-8.690000e-03	2.243567e-04
-8.680000e-03	2.242159e-04
-8.670000e-03	2.240751e-04
-8.660000e-03	2.239343e-04
-8.650000e-03	2.237935e-04
-8.640000e-03	2.236527e-04
-8.630000e-03	2.235119e-04
-8.620000e-03	2.233711e-04
-8.610000e-03	2.232303e-04
-8.600000e-03	2.230895e-04
-8.590000e-03	2.229487e-04
-8.580000e-03	2.228079e-04
-8.570000e-03	2.226671e-04
-8.560000e-03	2.225263e-04
-8.550000e-03	2.223855e-04
-8.540000e-03	2.222447e-04
-8.530000e-03	2.221039e-04
-8.520000e-03	2.219631e-04
-8.510000e-03	2.218223e-04
-8.500000e-03	2.216815e-04
-8.490000e-03	2.215408e-04
-8.480000e-03	2.214000e-04
-8.470000e-03	2.212592e-04
-8.460000e-03	2.211184e-04
-8.450000e-03	2.209776e-04
-8.440000e-03	2.208368e-04
-8.430000e-03	2.206960e-04
-8.420000e-03	2.205552e-04
-8.410000e-03	2.204144e-04
-8.400000e-03	2.202736e-04
-8.390000e-03	2.201328e-04
-8.380000e-03	2.199920e-04
-8.370000e-03	2.198512e-04
-8.360000e-03	2.197104e-04
-8.350000e-03	2.195696e-04
-8.340000e-03	2.194288e-04
-8.330000e-03	2.192880e-04
-8.320000e-03	2.191472e-04
-8.310000e-03	2.190064e-04
-8.300000e-03	2.188656e-04
-8.290000e-03	2.187248e-04
-8.280000e-03	2.185840e-04
-8.270000e-03	2.184432e-04
-8.260000e-03	2.183024e-04
-8.250000e-03	2.181616e-04
-8.240000e-03	2.180208e-04
-8.230000e-03	2.178800e-04
-8.220000e-03	2.177392e-04
-8.210000e-03	2.175984e-04
-8.200000e-03	2.174576e-04
-8.190000e-03	2.173168e-04
-8.180000e-03	2.171760e-04
-8.170000e-03	2.170352e-04
-8.160000e-03	2.168944e-04
-8.150000e-03	2.167536e-04
-8.140000e-03	2.166128e-04
-8.130000e-03	2.164720e-04
-8.120000e-03	2.163312e-04
-8.110000e-03	2.161904e-04
-8.100000e-03	2.160496e-04
-8.090000e-03	2.159088e-04
-8.080000e-03	2.157680e-04
-8.070000e-03	2.156272e-04
-8.060000e-03	2.154864e-04
-8.050000e-03	2.153456e-04
-8.040000e-03	2.152048e-04
-8.030000e-03	2.150640e-04
-8.020000e-03	2.149232e-04
-8.010000e-03	2.147824e-04
-8.000000e-03	2.146416e-04
-7.990000e-03	2.145015e-04
-7.980000e-03	2.143614e-04
-7.970000e-03	2.142213e-04
-7.960000e-03	2.140811e-04
-7.950000e-03	2.139410e-04
-7.940000e-03	2.138009e-04
-7.930000e-03	2.136608e-04
-7.920000e-03	2.135206e-04
