z1_new_m	d2_new_long_m
-9.000000e-03	2.256576e-04
-8.990000e-03	2.255269e-04
-8.980000e-03	2.253962e-04
-8.970000e-03	2.252655e-04
-8.960000e-03	2.251348e-04
-8.950000e-03	2.250041e-04
-8.940000e-03	2.248734e-04
-8.930000e-03	2.247427e-04
-8.920000e-03	2.246120e-04
-8.910000e-03	2.244813e-04
-8.900000e-03	2.243506e-04
-8.890000e-03	2.242199e-04
-8.880000e-03	2.240892e-04
-8.870000e-03	2.239585e-04
-8.860000e-03	2.238278e-04
-8.850000e-03	2.236971e-04
-8.840000e-03	2.235664e-04
-8.830000e-03	2.234357e-04
-8.820000e-03	2.233050e-04
-8.810000e-03	2.231743e-04
-8.800000e-03	2.230437e-04
-8.790000e-03	2.229130e-04
-8.780000e-03	2.227823e-04
-8.770000e-03	2.226516e-04
-8.760000e-03	2.225209e-04
-8.750000e-03	2.223902e-04
-8.740000e-03	2.222595e-04
-8.730000e-03	2.221288e-04
-8.720000e-03	2.219981e-04
-8.710000e-03	2.218674e-04
-8.700000e-03	2.217367e-04
-8.690000e-03	2.216060e-04
-8.680000e-03	2.214753e-04
-8.670000e-03	2.213446e-04
-8.660000e-03	2.212139e-04
-8.650000e-03	2.210832e-04
-8.640000e-03	2.209525e-04
-8.630000e-03	2.208218e-04
-8.620000e-03	2.206911e-04
-8.610000e-03	2.205604e-04
-8.600000e-03	2.204297e-04
-8.590000e-03	2.202991e-04
-8.580000e-03	2.201684e-04
-8.570000e-03	2.200377e-04
-8.560000e-03	2.199070e-04
-8.550000e-03	2.197763e-04
-8.540000e-03	2.196456e-04
-8.530000e-03	2.195149e-04
-8.520000e-03	2.193842e-04
-8.510000e-03	2.192535e-04
-8.500000e-03	2.191228e-04
-8.490000e-03	2.189921e-04
-8.480000e-03	2.188614e-04
-8.470000e-03	2.187307e-04
-8.460000e-03	2.186000e-04
-8.450000e-03	2.184693e-04
-8.440000e-03	2.183386e-04
-8.430000e-03	2.182079e-04
-8.420000e-03	2.180772e-04
-8.410000e-03	2.179465e-04
-8.400000e-03	2.178158e-04
-8.390000e-03	2.176851e-04
-8.380000e-03	2.175544e-04
-8.370000e-03	2.174238e-04
-8.360000e-03	2.172931e-04
-8.350000e-03	2.171624e-04
-8.340000e-03	2.170317e-04
-8.330000e-03	2.169010e-04
-8.320000e-03	2.167703e-04
-8.310000e-03	2.166396e-04
-8.300000e-03	2.165089e-04
-8.290000e-03	2.163782e-04
-8.280000e-03	2.162475e-04
-8.270000e-03	2.161168e-04
-8.260000e-03	2.159861e-04
-8.250000e-03	2.158554e-04
-8.240000e-03	2.157247e-04
-8.230000e-03	2.155940e-04
-8.220000e-03	2.154633e-04
-8.210000e-03	2.153326e-04
-8.200000e-03	2.152019e-04
-8.190000e-03	2.150712e-04
-8.180000e-03	2.149405e-04
-8.170000e-03	2.148098e-04
-8.160000e-03	2.146792e-04
-8.150000e-03	2.145485e-04
-8.140000e-03	2.144178e-04
-8.130000e-03	2.142871e-04
-8.120000e-03	2.141564e-04
-8.110000e-03	2.140257e-04
-8.100000e-03	2.138950e-04
-8.090000e-03	2.137643e-04
-8.080000e-03	2.136336e-04
-8.070000e-03	2.135029e-04
-8.060000e-03	2.133722e-04
-8.050000e-03	2.132415e-04
-8.040000e-03	2.131108e-04
-8.030000e-03	2.129801e-04
-8.020000e-03	2.128494e-04
-8.010000e-03	2.127187e-04
-8.000000e-03	2.125880e-04
-7.990000e-03	2.124580e-04
-7.980000e-03	2.123280e-04
-7.970000e-03	2.121980e-04
-7.960000e-03	2.120680e-04
-7.950000e-03	2.119379e-04
-7.940000e-03	2.118079e-04
-7.930000e-03	2.116779e-04
-7.920000e-03	2.115479e-04
-7.910000e-03	2.114179e-04
-7.900000e-03	2.112878e-04
-7.890000e-03	2.111578e-04
-7.880000e-03	2.110278e-04
-7.870000e-03	2.108978e-04
-7.860000e-03	2.107678e-04
-7.850000e-03	2.106377e-04
-7.840000e-03	2.105077e-04
-7.830000e-03	2.103777e-04
-7.820000e-03	2.102477e-04
-7.810000e-03	2.101177e-04
-7.800000e-03	2.099876e-04
-7.790000e-03	2.098576e-04
-7.780000e-03	2.097276e-04
-7.770000e-03	2.095976e-04
-7.760000e-03	2.094676e-04
-7.750000e-03	2.093376e-04
-7.740000e-03	2.092075e-04
-7.730000e-03	2.090775e-04
-7.720000e-03	2.089475e-04
-7.710000e-03	2.088175e-04
-7.700000e-03	2.086875e-04
-7.690000e-03	2.085574e-04
-7.680000e-03	2.084274e-04
-7.670000e-03	2.082974e-04
-7.660000e-03	2.081674e-04
-7.650000e-03	2.080374e-04
-7.640000e-03	2.079073e-04
-7.630000e-03	2.077773e-04
-7.620000e-03	2.076473e-04
-7.610000e-03	2.075173e-04
-7.600000e-03	2.073873e-04
-7.590000e-03	2.072573e-04
-7.580000e-03	2.071272e-04
-7.570000e-03	2.069972e-04
-7.560000e-03	2.068672e-04
-7.550000e-03	2.067372e-04
-7.540000e-03	2.066072e-04
-7.530000e-03	2.064771e-04
-7.520000e-03	2.063471e-04
-7.510000e-03	2.062171e-04
-7.500000e-03	2.060871e-04
-7.490000e-03	2.059571e-04
-7.480000e-03	2.058270e-04
-7.470000e-03	2.056970e-04
-7.460000e-03	2.055670e-04
-7.450000e-03	2.054370e-04
-7.440000e-03	2.053070e-04
-7.430000e-03	2.051770e-04
-7.420000e-03	2.050469e-04
-7.410000e-03	2.049169e-04
-7.400000e-03	2.047869e-04
-7.390000e-03	2.046569e-04
-7.380000e-03	2.045269e-04
-7.370000e-03	2.043968e-04
-7.360000e-03	2.042668e-04
-7.350000e-03	2.041368e-04
-7.340000e-03	2.040068e-04
-7.330000e-03	2.038768e-04
-7.320000e-03	2.037467e-04
-7.310000e-03	2.036167e-04
-7.300000e-03	2.034867e-04
-7.290000e-03	2.033567e-04
-7.280000e-03	2.032267e-04
-7.270000e-03	2.030967e-04
-7.260000e-03	2.029666e-04
-7.250000e-03	2.028366e-04
-7.240000e-03	2.027066e-04
-7.230000e-03	2.025766e-04
-7.220000e-03	2.024466e-04
-7.210000e-03	2.023165e-04
-7.200000e-03	2.021865e-04
-7.190000e-03	2.020565e-04
-7.180000e-03	2.019265e-04
-7.170000e-03	2.017965e-04
