Arrays for d2:
z1_new (m)	 d2_new_long (m)
1.770000e-03	1.085612e-04
1.780000e-03	1.085612e-04
1.790000e-03	1.085612e-04
1.800000e-03	1.085612e-04
1.810000e-03	1.085612e-04
1.820000e-03	1.085612e-04
1.830000e-03	1.085612e-04
1.840000e-03	1.085612e-04
1.850000e-03	1.085612e-04
1.860000e-03	1.085612e-04
1.870000e-03	1.085612e-04
1.880000e-03	1.085612e-04
1.890000e-03	1.085612e-04
1.900000e-03	1.085612e-04
1.910000e-03	1.085612e-04
1.920000e-03	1.085612e-04
1.930000e-03	1.085612e-04
1.940000e-03	1.085612e-04
1.950000e-03	1.085612e-04
1.960000e-03	1.085612e-04
1.970000e-03	1.085612e-04
1.980000e-03	1.085612e-04
1.990000e-03	1.085612e-04
2.000000e-03	1.085612e-04
2.010000e-03	1.085612e-04
2.020000e-03	1.085612e-04
2.030000e-03	1.085612e-04
2.040000e-03	1.085612e-04
2.050000e-03	1.085612e-04
2.060000e-03	1.085612e-04
2.070000e-03	1.085612e-04
2.080000e-03	1.085612e-04
2.090000e-03	1.085612e-04
2.100000e-03	1.085612e-04
2.110000e-03	1.085612e-04
2.120000e-03	1.085612e-04
2.130000e-03	1.085612e-04
2.140000e-03	1.085612e-04
2.150000e-03	1.085612e-04
2.160000e-03	1.085612e-04
2.170000e-03	1.085612e-04
2.180000e-03	1.085612e-04
2.190000e-03	1.085612e-04
2.200000e-03	1.085612e-04
2.210000e-03	1.085612e-04
2.220000e-03	1.085612e-04
2.230000e-03	1.085612e-04
2.240000e-03	1.085612e-04
2.250000e-03	1.085612e-04
2.260000e-03	1.085612e-04
2.270000e-03	1.085612e-04
2.280000e-03	1.085612e-04
2.290000e-03	1.085612e-04
2.300000e-03	1.085612e-04
2.310000e-03	1.085612e-04
2.320000e-03	1.085612e-04
2.330000e-03	1.085612e-04
2.340000e-03	1.085612e-04
2.350000e-03	1.085612e-04
2.360000e-03	1.085612e-04
2.370000e-03	1.085612e-04
2.380000e-03	1.085612e-04
2.390000e-03	1.085612e-04
2.400000e-03	1.085612e-04
2.410000e-03	1.085612e-04
2.420000e-03	1.085612e-04
2.430000e-03	1.085612e-04
2.440000e-03	1.085612e-04
2.450000e-03	1.085612e-04
2.460000e-03	1.085612e-04
2.470000e-03	1.085612e-04
2.480000e-03	1.085612e-04
2.490000e-03	1.085612e-04
2.500000e-03	1.085612e-04
2.510000e-03	1.085612e-04
2.520000e-03	1.085612e-04
2.530000e-03	1.085612e-04
2.540000e-03	1.085612e-04
2.550000e-03	1.085612e-04
2.560000e-03	1.085612e-04
2.570000e-03	1.085612e-04
2.580000e-03	1.085612e-04
2.590000e-03	1.085612e-04
2.600000e-03	1.085612e-04
2.610000e-03	1.085612e-04
2.620000e-03	1.085612e-04
2.630000e-03	1.085612e-04
2.640000e-03	1.085612e-04
2.650000e-03	1.085612e-04
2.660000e-03	1.085612e-04
2.670000e-03	1.085612e-04
2.680000e-03	1.085612e-04
2.690000e-03	1.085612e-04
2.700000e-03	1.085612e-04
2.710000e-03	1.085612e-04
2.720000e-03	1.085612e-04
2.730000e-03	1.085612e-04
2.740000e-03	1.085612e-04
2.750000e-03	1.085612e-04
2.760000e-03	1.085612e-04
2.770000e-03	1.085612e-04
2.780000e-03	1.085612e-04
2.790000e-03	1.085612e-04
2.800000e-03	1.085612e-04
2.810000e-03	1.085612e-04
2.820000e-03	1.085612e-04
2.830000e-03	1.085612e-04
2.840000e-03	1.085612e-04
2.850000e-03	1.085612e-04
2.860000e-03	1.085612e-04
2.870000e-03	1.085612e-04
2.880000e-03	1.085612e-04
2.890000e-03	1.085612e-04
2.900000e-03	1.085612e-04
2.910000e-03	1.085612e-04
2.920000e-03	1.085612e-04
2.930000e-03	1.085612e-04
2.940000e-03	1.085612e-04
2.950000e-03	1.085612e-04
2.960000e-03	1.085612e-04
2.970000e-03	1.085612e-04
2.980000e-03	1.085612e-04
2.990000e-03	1.085612e-04
3.000000e-03	1.085612e-04
3.010000e-03	1.085612e-04
3.020000e-03	1.085612e-04
3.030000e-03	1.085612e-04
3.040000e-03	1.085612e-04
3.050000e-03	1.085612e-04
3.060000e-03	1.085612e-04
3.070000e-03	1.085612e-04
3.080000e-03	1.085612e-04
3.090000e-03	1.085612e-04
3.100000e-03	1.085612e-04
3.110000e-03	1.085612e-04
3.120000e-03	1.085612e-04
3.130000e-03	1.085612e-04
3.140000e-03	1.085612e-04
3.150000e-03	1.085612e-04
3.160000e-03	1.085612e-04
3.170000e-03	1.085612e-04
3.180000e-03	1.085612e-04
3.190000e-03	1.085612e-04
3.200000e-03	1.085612e-04
3.210000e-03	1.085612e-04
3.220000e-03	1.085612e-04
3.230000e-03	1.085612e-04
3.240000e-03	1.085612e-04
3.250000e-03	1.085612e-04
3.260000e-03	1.085612e-04
3.270000e-03	1.085612e-04
3.280000e-03	1.085612e-04
3.290000e-03	1.085612e-04
3.300000e-03	1.085612e-04
3.310000e-03	1.085612e-04
3.320000e-03	1.085612e-04
3.330000e-03	1.085612e-04
3.340000e-03	1.085612e-04
3.350000e-03	1.085612e-04
3.360000e-03	1.085612e-04
3.370000e-03	1.085612e-04
3.380000e-03	1.085612e-04
3.390000e-03	1.085612e-04
3.400000e-03	1.085612e-04
3.410000e-03	1.085612e-04
3.420000e-03	1.085612e-04
3.430000e-03	1.085612e-04
3.440000e-03	1.085612e-04
3.450000e-03	1.085612e-04
3.460000e-03	1.085612e-04
3.470000e-03	1.085612e-04
3.480000e-03	1.085612e-04
3.490000e-03	1.085612e-04
3.500000e-03	1.085612e-04
3.510000e-03	1.085612e-04
3.520000e-03	1.085612e-04
3.530000e-03	1.085612e-04
3.540000e-03	1.085612e-04
3.550000e-03	1.085612e-04
3.560000e-03	1.085612e-04
3.570000e-03	1.085612e-04
3.580000e-03	1.085612e-04
3.590000e-03	1.085612e-04
3.600000e-03	1.085612e-04
3.610000e-03	1.085612e-04
3.620000e-03	1.085612e-04
3.630000e-03	1.085612e-04
3.640000e-03	1.085612e-04
3.650000e-03	1.085612e-04
3.660000e-03	1.085612e-04
3.670000e-03	1.085612e-04
3.680000e-03	1.085612e-04
3.690000e-03	1.085612e-04
3.700000e-03	1.085612e-04
3.710000e-03	1.085612e-04
3.720000e-03	1.085612e-04
3.730000e-03	1.085612e-04
3.740000e-03	1.085612e-04
3.750000e-03	1.085612e-04
3.760000e-03	1.085612e-04
3.770000e-03	1.085612e-04
3.780000e-03	1.085612e-04
3.790000e-03	1.085612e-04
3.800000e-03	1.085612e-04
3.810000e-03	1.085612e-04
3.820000e-03	1.085612e-04
3.830000e-03	1.085612e-04
3.840000e-03	1.085612e-04
3.850000e-03	1.085612e-04
3.860000e-03	1.085612e-04
3.870000e-03	1.085612e-04
3.880000e-03	1.085612e-04
3.890000e-03	1.085612e-04
3.900000e-03	1.085612e-04
3.910000e-03	1.085612e-04
3.920000e-03	1.085612e-04
3.930000e-03	1.085612e-04
3.940000e-03	1.085612e-04
3.950000e-03	1.085612e-04
3.960000e-03	1.085612e-04
3.970000e-03	1.085612e-04
3.980000e-03	1.085612e-04
3.990000e-03	1.085612e-04
4.000000e-03	1.085612e-04
4.010000e-03	1.085612e-04
4.020000e-03	1.085612e-04
4.030000e-03	1.085612e-04
4.040000e-03	1.085612e-04
4.050000e-03	1.085612e-04
4.060000e-03	1.085612e-04
4.070000e-03	1.085612e-04
4.080000e-03	1.085612e-04
4.090000e-03	1.085612e-04
4.100000e-03	1.085612e-04
4.110000e-03	1.085612e-04
4.120000e-03	1.085612e-04
4.130000e-03	1.085612e-04
4.140000e-03	1.085612e-04
4.150000e-03	1.085612e-04
4.160000e-03	1.085612e-04
4.170000e-03	1.085612e-04
4.180000e-03	1.085612e-04
4.190000e-03	1.085612e-04
4.200000e-03	1.085612e-04
4.210000e-03	1.085612e-04
4.220000e-03	1.085612e-04
4.230000e-03	1.085612e-04
4.240000e-03	1.085612e-04
4.250000e-03	1.085612e-04
4.260000e-03	1.085612e-04
4.270000e-03	1.085612e-04
4.280000e-03	1.085612e-04
4.290000e-03	1.085612e-04
4.300000e-03	1.085612e-04
4.310000e-03	1.085612e-04
4.320000e-03	1.085612e-04
4.330000e-03	1.085612e-04
4.340000e-03	1.085612e-04
4.350000e-03	1.085612e-04
4.360000e-03	1.085612e-04
4.370000e-03	1.085612e-04
4.380000e-03	1.085612e-04
4.390000e-03	1.085612e-04
4.400000e-03	1.085612e-04
4.410000e-03	1.085612e-04
4.420000e-03	1.085612e-04
4.430000e-03	1.085612e-04
4.440000e-03	1.085612e-04
4.450000e-03	1.085612e-04
4.460000e-03	1.085612e-04
4.470000e-03	1.085612e-04
4.480000e-03	1.085612e-04
4.490000e-03	1.085612e-04
4.500000e-03	1.085612e-04
4.510000e-03	1.085612e-04
4.520000e-03	1.085612e-04
4.530000e-03	1.085612e-04
4.540000e-03	1.085612e-04
4.550000e-03	1.085612e-04
4.560000e-03	1.085612e-04
4.570000e-03	1.085612e-04
4.580000e-03	1.085612e-04
4.590000e-03	1.085612e-04
4.600000e-03	1.085612e-04
4.610000e-03	1.085612e-04
4.620000e-03	1.085612e-04
4.630000e-03	1.085612e-04
4.640000e-03	1.085612e-04
4.650000e-03	1.085612e-04
4.660000e-03	1.085612e-04
4.670000e-03	1.085612e-04
4.680000e-03	1.085612e-04
4.690000e-03	1.085612e-04
4.700000e-03	1.085612e-04
4.710000e-03	1.085612e-04
4.720000e-03	1.085612e-04
4.730000e-03	1.085612e-04
4.740000e-03	1.085612e-04
4.750000e-03	1.085612e-04
4.760000e-03	1.085612e-04
4.770000e-03	1.085612e-04
4.780000e-03	1.085612e-04
4.790000e-03	1.085612e-04
4.800000e-03	1.085612e-04
4.810000e-03	1.085612e-04
4.820000e-03	1.085612e-04
4.830000e-03	1.085612e-04
4.840000e-03	1.085612e-04
4.850000e-03	1.085612e-04
4.860000e-03	1.085612e-04
4.870000e-03	1.085612e-04
4.880000e-03	1.085612e-04
4.890000e-03	1.085612e-04
4.900000e-03	1.085612e-04
4.910000e-03	1.085612e-04
4.920000e-03	1.085612e-04
4.930000e-03	1.085612e-04
4.940000e-03	1.085612e-04
4.950000e-03	1.085612e-04
4.960000e-03	1.085612e-04
4.970000e-03	1.085612e-04
4.980000e-03	1.085612e-04
4.990000e-03	1.085612e-04
5.000000e-03	1.085612e-04
5.010000e-03	1.085612e-04
5.020000e-03	1.085612e-04
5.030000e-03	1.085612e-04
5.040000e-03	1.085612e-04
5.050000e-03	1.085612e-04
5.060000e-03	1.085612e-04
5.070000e-03	1.085612e-04
5.080000e-03	1.085612e-04
5.090000e-03	1.085612e-04
5.100000e-03	1.085612e-04
5.110000e-03	1.085612e-04
5.120000e-03	1.085612e-04
5.130000e-03	1.085612e-04
5.140000e-03	1.085612e-04
5.150000e-03	1.085612e-04
5.160000e-03	1.085612e-04
5.170000e-03	1.085612e-04
5.180000e-03	1.085612e-04
5.190000e-03	1.085612e-04
5.200000e-03	1.085612e-04
5.210000e-03	1.085612e-04
5.220000e-03	1.085612e-04
5.230000e-03	1.085612e-04
5.240000e-03	1.085612e-04
5.250000e-03	1.085612e-04
5.260000e-03	1.085612e-04
5.270000e-03	1.085612e-04
5.280000e-03	1.085612e-04
5.290000e-03	1.085612e-04
5.300000e-03	1.085612e-04
5.310000e-03	1.085612e-04
5.320000e-03	1.085612e-04
5.330000e-03	1.085612e-04
5.340000e-03	1.085612e-04
5.350000e-03	1.085612e-04
5.360000e-03	1.085612e-04
5.370000e-03	1.085612e-04
5.380000e-03	1.085612e-04
5.390000e-03	1.085612e-04
5.400000e-03	1.085612e-04
5.410000e-03	1.085612e-04
5.420000e-03	1.085612e-04
5.430000e-03	1.085612e-04
5.440000e-03	1.085612e-04
5.450000e-03	1.085612e-04
5.460000e-03	1.085612e-04
5.470000e-03	1.085612e-04
5.480000e-03	1.085612e-04
5.490000e-03	1.085612e-04
5.500000e-03	1.085612e-04
5.510000e-03	1.085612e-04
5.520000e-03	1.085612e-04
5.530000e-03	1.085612e-04
5.540000e-03	1.085612e-04
5.550000e-03	1.085612e-04
5.560000e-03	1.085612e-04
5.570000e-03	1.085612e-04
5.580000e-03	1.085612e-04
5.590000e-03	1.085612e-04
5.600000e-03	1.085612e-04
5.610000e-03	1.085612e-04
5.620000e-03	1.085612e-04
5.630000e-03	1.085612e-04
5.640000e-03	1.085612e-04
5.650000e-03	1.085612e-04
5.660000e-03	1.085612e-04
5.670000e-03	1.085612e-04
5.680000e-03	1.085612e-04
5.690000e-03	1.085612e-04
5.700000e-03	1.085612e-04
5.710000e-03	1.085612e-04
5.720000e-03	1.085612e-04
5.730000e-03	1.085612e-04
5.740000e-03	1.085612e-04
5.750000e-03	1.085612e-04
5.760000e-03	1.085612e-04
5.770000e-03	1.085612e-04
5.780000e-03	1.085612e-04
5.790000e-03	1.085612e-04
5.800000e-03	1.085612e-04
5.810000e-03	1.085612e-04
5.820000e-03	1.085612e-04
5.830000e-03	1.085612e-04
5.840000e-03	1.085612e-04
5.850000e-03	1.085612e-04
5.860000e-03	1.085612e-04
5.870000e-03	1.085612e-04
5.880000e-03	1.085612e-04
5.890000e-03	1.085612e-04
5.900000e-03	1.085612e-04
5.910000e-03	1.085612e-04
5.920000e-03	1.085612e-04
5.930000e-03	1.085612e-04
5.940000e-03	1.085612e-04
5.950000e-03	1.085612e-04
5.960000e-03	1.085612e-04
5.970000e-03	1.085612e-04
5.980000e-03	1.085612e-04
5.990000e-03	1.085612e-04
6.000000e-03	1.085612e-04
6.010000e-03	1.085612e-04
6.020000e-03	1.085612e-04
6.030000e-03	1.085612e-04
6.040000e-03	1.085612e-04
6.050000e-03	1.085612e-04
6.060000e-03	1.085612e-04
6.070000e-03	1.085612e-04
6.080000e-03	1.085612e-04
6.090000e-03	1.085612e-04
6.100000e-03	1.085612e-04
6.110000e-03	1.085612e-04
6.120000e-03	1.085612e-04
6.130000e-03	1.085612e-04
6.140000e-03	1.085612e-04
6.150000e-03	1.085612e-04
6.160000e-03	1.085612e-04
6.170000e-03	1.085612e-04
6.180000e-03	1.085612e-04
6.190000e-03	1.085612e-04
6.200000e-03	1.085612e-04
6.210000e-03	1.085612e-04
6.220000e-03	1.085612e-04
6.230000e-03	1.085612e-04
6.240000e-03	1.085612e-04
6.250000e-03	1.085612e-04
6.260000e-03	1.085612e-04
6.270000e-03	1.085612e-04
6.280000e-03	1.085612e-04
6.290000e-03	1.085612e-04
6.300000e-03	1.085612e-04
6.310000e-03	1.085612e-04
6.320000e-03	1.085612e-04
6.330000e-03	1.085612e-04
6.340000e-03	1.085612e-04
6.350000e-03	1.085612e-04
6.360000e-03	1.085612e-04
6.370000e-03	1.085612e-04
6.380000e-03	1.085612e-04
6.390000e-03	1.085612e-04
6.400000e-03	1.085612e-04
6.410000e-03	1.085612e-04
6.420000e-03	1.085612e-04
6.430000e-03	1.085612e-04
6.440000e-03	1.085612e-04
6.450000e-03	1.085612e-04
6.460000e-03	1.085612e-04
6.470000e-03	1.085612e-04
6.480000e-03	1.085612e-04
6.490000e-03	1.085612e-04
6.500000e-03	1.085612e-04
6.510000e-03	1.085612e-04
6.520000e-03	1.085612e-04
6.530000e-03	1.085612e-04
6.540000e-03	1.085612e-04
6.550000e-03	1.085612e-04
6.560000e-03	1.085612e-04
6.570000e-03	1.085612e-04
6.580000e-03	1.085612e-04
6.590000e-03	1.085612e-04
6.600000e-03	1.085612e-04
6.610000e-03	1.085612e-04
6.620000e-03	1.085612e-04
6.630000e-03	1.085612e-04
6.640000e-03	1.085612e-04
6.650000e-03	1.085612e-04
6.660000e-03	1.085612e-04
6.670000e-03	1.085612e-04
6.680000e-03	1.085612e-04
6.690000e-03	1.085612e-04
6.700000e-03	1.085612e-04
6.710000e-03	1.085612e-04
6.720000e-03	1.085612e-04
6.730000e-03	1.085612e-04
6.740000e-03	1.085612e-04
6.750000e-03	1.085612e-04
6.760000e-03	1.085612e-04
6.770000e-03	1.085612e-04
6.780000e-03	1.085612e-04
6.790000e-03	1.085612e-04
6.800000e-03	1.085612e-04
6.810000e-03	1.085612e-04
6.820000e-03	1.085612e-04
6.830000e-03	1.085612e-04
6.840000e-03	1.085612e-04
6.850000e-03	1.085612e-04
6.860000e-03	1.085612e-04
6.870000e-03	1.085612e-04
6.880000e-03	1.085612e-04
6.890000e-03	1.085612e-04
6.900000e-03	1.085612e-04
6.910000e-03	1.085612e-04
6.920000e-03	1.085612e-04
6.930000e-03	1.085612e-04
6.940000e-03	1.085612e-04
6.950000e-03	1.085612e-04
6.960000e-03	1.085612e-04
6.970000e-03	1.085612e-04
6.980000e-03	1.085612e-04
6.990000e-03	1.085612e-04
7.000000e-03	1.085612e-04
7.010000e-03	1.085612e-04
7.020000e-03	1.085612e-04
7.030000e-03	1.085612e-04
7.040000e-03	1.085612e-04
7.050000e-03	1.085612e-04
7.060000e-03	1.085612e-04
7.070000e-03	1.085612e-04
7.080000e-03	1.085612e-04
7.090000e-03	1.085612e-04
7.100000e-03	1.085612e-04
7.110000e-03	1.085612e-04
7.120000e-03	1.085612e-04
7.130000e-03	1.085612e-04
7.140000e-03	1.085612e-04
7.150000e-03	1.085612e-04
7.160000e-03	1.085612e-04
7.170000e-03	1.085612e-04
7.180000e-03	1.085612e-04
7.190000e-03	1.085612e-04
7.200000e-03	1.085612e-04
7.210000e-03	1.085612e-04
7.220000e-03	1.085612e-04
7.230000e-03	1.085612e-04
7.240000e-03	1.085612e-04
7.250000e-03	1.085612e-04
7.260000e-03	1.085612e-04
7.270000e-03	1.085612e-04
7.280000e-03	1.085612e-04
7.290000e-03	1.085612e-04
7.300000e-03	1.085612e-04
7.310000e-03	1.085612e-04
7.320000e-03	1.085612e-04
7.330000e-03	1.085612e-04
7.340000e-03	1.085612e-04
7.350000e-03	1.085612e-04
7.360000e-03	1.085612e-04
7.370000e-03	1.085612e-04
7.380000e-03	1.085612e-04
7.390000e-03	1.085612e-04
7.400000e-03	1.085612e-04
7.410000e-03	1.085612e-04
7.420000e-03	1.085612e-04
7.430000e-03	1.085612e-04
7.440000e-03	1.085612e-04
7.450000e-03	1.085612e-04
7.460000e-03	1.085612e-04
7.470000e-03	1.085612e-04
7.480000e-03	1.085612e-04
7.490000e-03	1.085612e-04
7.500000e-03	1.085612e-04
7.510000e-03	1.085612e-04
7.520000e-03	1.085612e-04
7.530000e-03	1.085612e-04
7.540000e-03	1.085612e-04
7.550000e-03	1.085612e-04
7.560000e-03	1.085612e-04
7.570000e-03	1.085612e-04
7.580000e-03	1.085612e-04
7.590000e-03	1.085612e-04
7.600000e-03	1.085612e-04
7.610000e-03	1.085612e-04
7.620000e-03	1.085612e-04
7.630000e-03	1.085612e-04
7.640000e-03	1.085612e-04
7.650000e-03	1.085612e-04
7.660000e-03	1.085612e-04
7.670000e-03	1.085612e-04
7.680000e-03	1.085612e-04
7.690000e-03	1.085612e-04
7.700000e-03	1.085612e-04
7.710000e-03	1.085612e-04
7.720000e-03	1.085612e-04
7.730000e-03	1.085612e-04
7.740000e-03	1.085612e-04
7.750000e-03	1.085612e-04
7.760000e-03	1.085612e-04
7.770000e-03	1.085612e-04
7.780000e-03	1.085612e-04
7.790000e-03	1.085612e-04
7.800000e-03	1.085612e-04
7.810000e-03	1.085612e-04
7.820000e-03	1.085612e-04
7.830000e-03	1.085612e-04
7.840000e-03	1.085612e-04
7.850000e-03	1.085612e-04
7.860000e-03	1.085612e-04
7.870000e-03	1.085612e-04
7.880000e-03	1.085612e-04
7.890000e-03	1.085612e-04
7.900000e-03	1.085612e-04
7.910000e-03	1.085612e-04
7.920000e-03	1.085612e-04
7.930000e-03	1.085612e-04
7.940000e-03	1.085612e-04
7.950000e-03	1.085612e-04
7.960000e-03	1.085612e-04
7.970000e-03	1.085612e-04
7.980000e-03	1.085612e-04
7.990000e-03	1.085612e-04
8.000000e-03	1.085612e-04
8.010000e-03	1.085612e-04
8.020000e-03	1.085612e-04
8.030000e-03	1.085612e-04
8.040000e-03	1.085612e-04
8.050000e-03	1.085612e-04
8.060000e-03	1.085612e-04
8.070000e-03	1.085612e-04
8.080000e-03	1.085612e-04
8.090000e-03	1.085612e-04
8.100000e-03	1.085612e-04
8.110000e-03	1.085612e-04
8.120000e-03	1.085612e-04
8.130000e-03	1.085612e-04
8.140000e-03	1.085612e-04
8.150000e-03	1.085612e-04
8.160000e-03	1.085612e-04
8.170000e-03	1.085612e-04
8.180000e-03	1.085612e-04
8.190000e-03	1.085612e-04
8.200000e-03	1.085612e-04
8.210000e-03	1.085612e-04
8.220000e-03	1.085612e-04
8.230000e-03	1.085612e-04
8.240000e-03	1.085612e-04
8.250000e-03	1.085612e-04
8.260000e-03	1.085612e-04
8.270000e-03	1.085612e-04
8.280000e-03	1.085612e-04
8.290000e-03	1.085612e-04
8.300000e-03	1.085612e-04
8.310000e-03	1.085612e-04
8.320000e-03	1.085612e-04
8.330000e-03	1.085612e-04
8.340000e-03	1.085612e-04
8.350000e-03	1.085612e-04
8.360000e-03	1.085612e-04
8.370000e-03	1.085612e-04
8.380000e-03	1.085612e-04
8.390000e-03	1.085612e-04
8.400000e-03	1.085612e-04
8.410000e-03	1.085612e-04
8.420000e-03	1.085612e-04
8.430000e-03	1.085612e-04
8.440000e-03	1.085612e-04
8.450000e-03	1.085612e-04
8.460000e-03	1.085612e-04
8.470000e-03	1.085612e-04
8.480000e-03	1.085612e-04
8.490000e-03	1.085612e-04
8.500000e-03	1.085612e-04
8.510000e-03	1.085612e-04
8.520000e-03	1.085612e-04
8.530000e-03	1.085612e-04
8.540000e-03	1.085612e-04
8.550000e-03	1.085612e-04
8.560000e-03	1.085612e-04
8.570000e-03	1.085612e-04
8.580000e-03	1.085612e-04
8.590000e-03	1.085612e-04
8.600000e-03	1.085612e-04
8.610000e-03	1.085612e-04
8.620000e-03	1.085612e-04
8.630000e-03	1.085612e-04
8.640000e-03	1.085612e-04
8.650000e-03	1.085612e-04
8.660000e-03	1.085612e-04
8.670000e-03	1.085612e-04
8.680000e-03	1.085612e-04
8.690000e-03	1.085612e-04
8.700000e-03	1.085612e-04
8.710000e-03	1.085612e-04
8.720000e-03	1.085612e-04
8.730000e-03	1.085612e-04
8.740000e-03	1.085612e-04
8.750000e-03	1.085612e-04
8.760000e-03	1.085612e-04
8.770000e-03	1.085612e-04
8.780000e-03	1.085612e-04
8.790000e-03	1.085612e-04
8.800000e-03	1.085612e-04
8.810000e-03	1.085612e-04
8.820000e-03	1.085612e-04
8.830000e-03	1.085612e-04
8.840000e-03	1.085612e-04
8.850000e-03	1.085612e-04
8.860000e-03	1.085612e-04
8.870000e-03	1.085612e-04
8.880000e-03	1.085612e-04
8.890000e-03	1.085612e-04
8.900000e-03	1.085612e-04
8.910000e-03	1.085612e-04
8.920000e-03	1.085612e-04
8.930000e-03	1.085612e-04
8.940000e-03	1.085612e-04
8.950000e-03	1.085612e-04
8.960000e-03	1.085612e-04
8.970000e-03	1.085612e-04
8.980000e-03	1.085612e-04
8.990000e-03	1.085612e-04
9.000000e-03	1.085612e-04
9.010000e-03	1.085612e-04
9.020000e-03	1.085612e-04
9.030000e-03	1.085612e-04
9.040000e-03	1.085612e-04
9.050000e-03	1.085612e-04
9.060000e-03	1.085612e-04
9.070000e-03	1.085612e-04
9.080000e-03	1.085612e-04
9.090000e-03	1.085612e-04
9.100000e-03	1.085612e-04
9.110000e-03	1.085612e-04
9.120000e-03	1.085612e-04
9.130000e-03	1.085612e-04
9.140000e-03	1.085612e-04
9.150000e-03	1.085612e-04
9.160000e-03	1.085612e-04
9.170000e-03	1.085612e-04
9.180000e-03	1.085612e-04
9.190000e-03	1.085612e-04
9.200000e-03	1.085612e-04
9.210000e-03	1.085612e-04
9.220000e-03	1.085612e-04
9.230000e-03	1.085612e-04
9.240000e-03	1.085612e-04
9.250000e-03	1.085612e-04
9.260000e-03	1.085612e-04
9.270000e-03	1.085612e-04
9.280000e-03	1.085612e-04
9.290000e-03	1.085612e-04
9.300000e-03	1.085612e-04
9.310000e-03	1.085612e-04
9.320000e-03	1.085612e-04
9.330000e-03	1.085612e-04
9.340000e-03	1.085612e-04
9.350000e-03	1.085612e-04
9.360000e-03	1.085612e-04
9.370000e-03	1.085612e-04
9.380000e-03	1.085612e-04
9.390000e-03	1.085612e-04
9.400000e-03	1.085612e-04
9.410000e-03	1.085612e-04
9.420000e-03	1.085612e-04
9.430000e-03	1.085612e-04
9.440000e-03	1.085612e-04
9.450000e-03	1.085612e-04
9.460000e-03	1.085612e-04
9.470000e-03	1.085612e-04
9.480000e-03	1.085612e-04
9.490000e-03	1.085612e-04
9.500000e-03	1.085612e-04
9.510000e-03	1.085612e-04
9.520000e-03	1.085612e-04
9.530000e-03	1.085612e-04
9.540000e-03	1.085612e-04
9.550000e-03	1.085612e-04
9.560000e-03	1.085612e-04
9.570000e-03	1.085612e-04
9.580000e-03	1.085612e-04
9.590000e-03	1.085612e-04
9.600000e-03	1.085612e-04
9.610000e-03	1.085612e-04
9.620000e-03	1.085612e-04
9.630000e-03	1.085612e-04
9.640000e-03	1.085612e-04
9.650000e-03	1.085612e-04
9.660000e-03	1.085612e-04
9.670000e-03	1.085612e-04
9.680000e-03	1.085612e-04
9.690000e-03	1.085612e-04
9.700000e-03	1.085612e-04
