z1_new_m	d1_new_long_m
1.000000e-03	6.846686e-05
1.010000e-03	6.845028e-05
1.020000e-03	6.843370e-05
1.030000e-03	6.841712e-05
1.040000e-03	6.840054e-05
1.050000e-03	6.838396e-05
1.060000e-03	6.836738e-05
1.070000e-03	6.835080e-05
1.080000e-03	6.833422e-05
1.090000e-03	6.831764e-05
1.100000e-03	6.830106e-05
1.110000e-03	6.828448e-05
1.120000e-03	6.826790e-05
1.130000e-03	6.825131e-05
1.140000e-03	6.823473e-05
1.150000e-03	6.821815e-05
1.160000e-03	6.820157e-05
1.170000e-03	6.818499e-05
1.180000e-03	6.816841e-05
1.190000e-03	6.815183e-05
1.200000e-03	6.813525e-05
1.210000e-03	6.811867e-05
1.220000e-03	6.810209e-05
1.230000e-03	6.808551e-05
1.240000e-03	6.806893e-05
1.250000e-03	6.805235e-05
1.260000e-03	6.803577e-05
1.270000e-03	6.801919e-05
1.280000e-03	6.800261e-05
1.290000e-03	6.798603e-05
1.300000e-03	6.796945e-05
1.310000e-03	6.795287e-05
1.320000e-03	6.793629e-05
1.330000e-03	6.791971e-05
1.340000e-03	6.790313e-05
1.350000e-03	6.788655e-05
1.360000e-03	6.786997e-05
1.370000e-03	6.785339e-05
1.380000e-03	6.783681e-05
1.390000e-03	6.782023e-05
1.400000e-03	6.780364e-05
1.410000e-03	6.778706e-05
1.420000e-03	6.777048e-05
1.430000e-03	6.775390e-05
1.440000e-03	6.773732e-05
1.450000e-03	6.772074e-05
1.460000e-03	6.770416e-05
1.470000e-03	6.768758e-05
1.480000e-03	6.767100e-05
1.490000e-03	6.765442e-05
1.500000e-03	6.763784e-05
1.510000e-03	6.762126e-05
1.520000e-03	6.760468e-05
1.530000e-03	6.758810e-05
1.540000e-03	6.757152e-05
1.550000e-03	6.755494e-05
1.560000e-03	6.753836e-05
1.570000e-03	6.752178e-05
1.580000e-03	6.750520e-05
1.590000e-03	6.748862e-05
1.600000e-03	6.747204e-05
1.610000e-03	6.745546e-05
1.620000e-03	6.743888e-05
1.630000e-03	6.742230e-05
1.640000e-03	6.740572e-05
1.650000e-03	6.738914e-05
1.660000e-03	6.737256e-05
1.670000e-03	6.735597e-05
1.680000e-03	6.733939e-05
1.690000e-03	6.732281e-05
1.700000e-03	6.730623e-05
1.710000e-03	6.728965e-05
1.720000e-03	6.727307e-05
1.730000e-03	6.725649e-05
1.740000e-03	6.723991e-05
1.750000e-03	6.722333e-05
1.760000e-03	6.720675e-05
1.770000e-03	6.719017e-05
1.780000e-03	6.717359e-05
1.790000e-03	6.715701e-05
1.800000e-03	6.714043e-05
1.810000e-03	6.712385e-05
1.820000e-03	6.710727e-05
1.830000e-03	6.709069e-05
1.840000e-03	6.707411e-05
1.850000e-03	6.705753e-05
1.860000e-03	6.704095e-05
1.870000e-03	6.702437e-05
1.880000e-03	6.700779e-05
1.890000e-03	6.699121e-05
1.900000e-03	6.697463e-05
1.910000e-03	6.695805e-05
1.920000e-03	6.694147e-05
1.930000e-03	6.692489e-05
1.940000e-03	6.690830e-05
1.950000e-03	6.689172e-05
1.960000e-03	6.687514e-05
1.970000e-03	6.685856e-05
1.980000e-03	6.684198e-05
1.990000e-03	6.682540e-05
2.000000e-03	6.680882e-05
2.010000e-03	6.679362e-05
2.020000e-03	6.677843e-05
2.030000e-03	6.676323e-05
2.040000e-03	6.674803e-05
2.050000e-03	6.673283e-05
2.060000e-03	6.671763e-05
2.070000e-03	6.670243e-05
2.080000e-03	6.668723e-05
2.090000e-03	6.667204e-05
2.100000e-03	6.665684e-05
2.110000e-03	6.664164e-05
2.120000e-03	6.662644e-05
2.130000e-03	6.661124e-05
2.140000e-03	6.659604e-05
2.150000e-03	6.658085e-05
2.160000e-03	6.656565e-05
2.170000e-03	6.655045e-05
2.180000e-03	6.653525e-05
2.190000e-03	6.652005e-05
2.200000e-03	6.650485e-05
2.210000e-03	6.648966e-05
2.220000e-03	6.647446e-05
2.230000e-03	6.645926e-05
2.240000e-03	6.644406e-05
2.250000e-03	6.642886e-05
2.260000e-03	6.641366e-05
2.270000e-03	6.639846e-05
2.280000e-03	6.638327e-05
2.290000e-03	6.636807e-05
2.300000e-03	6.635287e-05
2.310000e-03	6.633767e-05
2.320000e-03	6.632247e-05
2.330000e-03	6.630727e-05
2.340000e-03	6.629208e-05
2.350000e-03	6.627688e-05
2.360000e-03	6.626168e-05
2.370000e-03	6.624648e-05
2.380000e-03	6.623128e-05
2.390000e-03	6.621608e-05
2.400000e-03	6.620088e-05
2.410000e-03	6.618569e-05
2.420000e-03	6.617049e-05
2.430000e-03	6.615529e-05
2.440000e-03	6.614009e-05
2.450000e-03	6.612489e-05
2.460000e-03	6.610969e-05
2.470000e-03	6.609450e-05
2.480000e-03	6.607930e-05
2.490000e-03	6.606410e-05
2.500000e-03	6.604890e-05
2.510000e-03	6.603370e-05
2.520000e-03	6.601850e-05
2.530000e-03	6.600331e-05
2.540000e-03	6.598811e-05
2.550000e-03	6.597291e-05
2.560000e-03	6.595771e-05
2.570000e-03	6.594251e-05
2.580000e-03	6.592731e-05
2.590000e-03	6.591211e-05
2.600000e-03	6.589692e-05
2.610000e-03	6.588172e-05
2.620000e-03	6.586652e-05
2.630000e-03	6.585132e-05
2.640000e-03	6.583612e-05
2.650000e-03	6.582092e-05
2.660000e-03	6.580573e-05
2.670000e-03	6.579053e-05
2.680000e-03	6.577533e-05
2.690000e-03	6.576013e-05
2.700000e-03	6.574493e-05
2.710000e-03	6.572973e-05
2.720000e-03	6.571453e-05
2.730000e-03	6.569934e-05
2.740000e-03	6.568414e-05
2.750000e-03	6.566894e-05
2.760000e-03	6.565374e-05
2.770000e-03	6.563854e-05
2.780000e-03	6.562334e-05
2.790000e-03	6.560815e-05
2.800000e-03	6.559295e-05
2.810000e-03	6.557775e-05
2.820000e-03	6.556255e-05
2.830000e-03	6.554735e-05
2.840000e-03	6.553215e-05
2.850000e-03	6.551695e-05
2.860000e-03	6.550176e-05
2.870000e-03	6.548656e-05
2.880000e-03	6.547136e-05
2.890000e-03	6.545616e-05
2.900000e-03	6.544096e-05
2.910000e-03	6.542576e-05
2.920000e-03	6.541057e-05
2.930000e-03	6.539537e-05
2.940000e-03	6.538017e-05
2.950000e-03	6.536497e-05
2.960000e-03	6.534977e-05
2.970000e-03	6.533457e-05
2.980000e-03	6.531938e-05
2.990000e-03	6.530418e-05
3.000000e-03	6.528898e-05
3.010000e-03	6.527526e-05
3.020000e-03	6.526154e-05
3.030000e-03	6.524782e-05
3.040000e-03	6.523411e-05
3.050000e-03	6.522039e-05
3.060000e-03	6.520667e-05
3.070000e-03	6.519295e-05
3.080000e-03	6.517923e-05
3.090000e-03	6.516552e-05
3.100000e-03	6.515180e-05
3.110000e-03	6.513808e-05
3.120000e-03	6.512436e-05
3.130000e-03	6.511065e-05
3.140000e-03	6.509693e-05
3.150000e-03	6.508321e-05
3.160000e-03	6.506949e-05
3.170000e-03	6.505577e-05
3.180000e-03	6.504206e-05
3.190000e-03	6.502834e-05
3.200000e-03	6.501462e-05
3.210000e-03	6.500090e-05
3.220000e-03	6.498718e-05
3.230000e-03	6.497347e-05
