z1_new_m	d1_new_long_m
1.000000e-03	7.617327e-05
1.010000e-03	7.615298e-05
1.020000e-03	7.613268e-05
1.030000e-03	7.611239e-05
1.040000e-03	7.609210e-05
1.050000e-03	7.607180e-05
1.060000e-03	7.605151e-05
1.070000e-03	7.603122e-05
1.080000e-03	7.601092e-05
1.090000e-03	7.599063e-05
1.100000e-03	7.597034e-05
1.110000e-03	7.595004e-05
1.120000e-03	7.592975e-05
1.130000e-03	7.590946e-05
1.140000e-03	7.588916e-05
1.150000e-03	7.586887e-05
1.160000e-03	7.584858e-05
1.170000e-03	7.582828e-05
1.180000e-03	7.580799e-05
1.190000e-03	7.578770e-05
1.200000e-03	7.576740e-05
1.210000e-03	7.574711e-05
1.220000e-03	7.572681e-05
1.230000e-03	7.570652e-05
1.240000e-03	7.568623e-05
1.250000e-03	7.566593e-05
1.260000e-03	7.564564e-05
1.270000e-03	7.562535e-05
1.280000e-03	7.560505e-05
1.290000e-03	7.558476e-05
1.300000e-03	7.556447e-05
1.310000e-03	7.554417e-05
1.320000e-03	7.552388e-05
1.330000e-03	7.550359e-05
1.340000e-03	7.548329e-05
1.350000e-03	7.546300e-05
1.360000e-03	7.544271e-05
1.370000e-03	7.542241e-05
1.380000e-03	7.540212e-05
1.390000e-03	7.538183e-05
1.400000e-03	7.536153e-05
1.410000e-03	7.534124e-05
1.420000e-03	7.532095e-05
1.430000e-03	7.530065e-05
1.440000e-03	7.528036e-05
1.450000e-03	7.526007e-05
1.460000e-03	7.523977e-05
1.470000e-03	7.521948e-05
1.480000e-03	7.519918e-05
1.490000e-03	7.517889e-05
1.500000e-03	7.515860e-05
1.510000e-03	7.513830e-05
1.520000e-03	7.511801e-05
1.530000e-03	7.509772e-05
1.540000e-03	7.507742e-05
1.550000e-03	7.505713e-05
1.560000e-03	7.503684e-05
1.570000e-03	7.501654e-05
1.580000e-03	7.499625e-05
1.590000e-03	7.497596e-05
1.600000e-03	7.495566e-05
1.610000e-03	7.493537e-05
1.620000e-03	7.491508e-05
1.630000e-03	7.489478e-05
1.640000e-03	7.487449e-05
1.650000e-03	7.485420e-05
1.660000e-03	7.483390e-05
1.670000e-03	7.481361e-05
1.680000e-03	7.479332e-05
1.690000e-03	7.477302e-05
1.700000e-03	7.475273e-05
1.710000e-03	7.473243e-05
1.720000e-03	7.471214e-05
1.730000e-03	7.469185e-05
1.740000e-03	7.467155e-05
1.750000e-03	7.465126e-05
1.760000e-03	7.463097e-05
1.770000e-03	7.461067e-05
1.780000e-03	7.459038e-05
1.790000e-03	7.457009e-05
1.800000e-03	7.454979e-05
1.810000e-03	7.452950e-05
